transaction_item_id,transaction_id,product_id,quantity,unit_price,line_total
TI00011656,T0003866,P000012,1,42.38,42.38
TI00011657,T0003866,P000010,4,43.23,172.92
TI00011658,T0003866,P000015,1,49.37,49.37
TI00011659,T0003867,P000004,1,39.36,39.36
TI00011660,T0003868,P000007,3,44.35,133.05
TI00011661,T0003868,P000015,3,49.37,148.11
TI00011662,T0003868,P000005,2,49.07,98.14
TI00011663,T0003868,P000013,1,13.19,13.19
TI00011664,T0003868,P000012,3,42.38,127.14
TI00011665,T0003869,P000012,2,42.38,84.76
TI00011666,T0003869,P000016,3,49.09,147.27
TI00011667,T0003870,P000005,3,49.07,147.21
TI00011668,T0003870,P000006,3,9.16,27.48
TI00011669,T0003870,P000001,3,27.25,81.75
TI00011670,T0003870,P000011,4,19.19,76.76
TI00011671,T0003870,P000004,3,39.36,118.08
TI00011672,T0003871,P000009,4,33.09,132.36
TI00011673,T0003872,P000017,1,43.77,43.77
TI00011674,T0003872,P000011,2,19.19,38.38
TI00011675,T0003873,P000013,4,13.19,52.76
TI00011676,T0003873,P000010,4,43.23,172.92
TI00011677,T0003873,P000017,3,43.77,131.31
TI00011678,T0003873,P000006,1,9.16,9.16
TI00011679,T0003874,P000009,4,33.09,132.36
TI00011680,T0003874,P000013,1,13.19,13.19
TI00011681,T0003874,P000010,1,43.23,43.23
TI00011682,T0003874,P000001,1,27.25,27.25
TI00011683,T0003875,P000015,4,49.37,197.48
TI00011684,T0003875,P000006,3,9.16,27.48
TI00011685,T0003875,P000016,1,49.09,49.09
TI00011686,T0003875,P000018,3,32.67,98.01
TI00011687,T0003876,P000015,2,49.37,98.74
TI00011688,T0003877,P000014,3,24.75,74.25
TI00011689,T0003877,P000005,3,49.07,147.21
TI00011690,T0003877,P000020,1,58.91,58.91
TI00011691,T0003877,P000003,2,10.3,20.6
TI00011692,T0003877,P000006,1,9.16,9.16
TI00011693,T0003878,P000007,4,44.35,177.4
TI00011694,T0003879,P000012,2,42.38,84.76
TI00011695,T0003879,P000014,2,24.75,49.5
TI00011696,T0003880,P000020,3,58.91,176.73
TI00011697,T0003880,P000001,1,27.25,27.25
TI00011698,T0003880,P000012,2,42.38,84.76
TI00011699,T0003881,P000017,3,43.77,131.31
TI00011700,T0003881,P000020,4,58.91,235.64
TI00011701,T0003881,P000010,4,43.23,172.92
TI00011702,T0003881,P000001,3,27.25,81.75
TI00011703,T0003881,P000004,1,39.36,39.36
TI00011704,T0003882,P000007,1,44.35,44.35
TI00011705,T0003883,P000004,3,39.36,118.08
TI00011706,T0003883,P000016,4,49.09,196.36
TI00011707,T0003883,P000018,3,32.67,98.01
TI00011708,T0003883,P000003,3,10.3,30.9
TI00011709,T0003884,P000013,2,13.19,26.38
TI00011710,T0003884,P000011,4,19.19,76.76
TI00011711,T0003884,P000006,2,9.16,18.32
TI00011712,T0003884,P000009,1,33.09,33.09
TI00011713,T0003885,P000018,1,32.67,32.67
TI00011714,T0003886,P000013,4,13.19,52.76
TI00011715,T0003887,P000011,4,19.19,76.76
TI00011716,T0003887,P000009,2,33.09,66.18
TI00011717,T0003887,P000002,4,56.39,225.56
TI00011718,T0003887,P000008,4,52.62,210.48
TI00011719,T0003888,P000018,4,32.67,130.68
TI00011720,T0003888,P000009,1,33.09,33.09
TI00011721,T0003888,P000002,3,56.39,169.17
TI00011722,T0003888,P000007,4,44.35,177.4
TI00011723,T0003889,P000016,1,49.09,49.09
TI00011724,T0003890,P000004,1,39.36,39.36
TI00011725,T0003890,P000003,4,10.3,41.2
TI00011726,T0003890,P000006,3,9.16,27.48
TI00011727,T0003890,P000019,3,32.28,96.84
TI00011728,T0003891,P000001,2,27.25,54.5
TI00011729,T0003891,P000003,3,10.3,30.9
TI00011730,T0003891,P000011,2,19.19,38.38
TI00011731,T0003891,P000002,4,56.39,225.56
TI00011732,T0003892,P000018,3,32.67,98.01
TI00011733,T0003892,P000011,1,19.19,19.19
TI00011734,T0003893,P000004,4,39.36,157.44
TI00011735,T0003893,P000010,4,43.23,172.92
TI00011736,T0003893,P000006,4,9.16,36.64
TI00011737,T0003894,P000019,4,32.28,129.12
TI00011738,T0003895,P000014,3,24.75,74.25
TI00011739,T0003895,P000008,4,52.62,210.48
TI00011740,T0003895,P000006,4,9.16,36.64
TI00011741,T0003896,P000001,1,27.25,27.25
TI00011742,T0003896,P000010,1,43.23,43.23
TI00011743,T0003896,P000019,2,32.28,64.56
TI00011744,T0003896,P000012,1,42.38,42.38
TI00011745,T0003897,P000012,4,42.38,169.52
TI00011746,T0003897,P000016,4,49.09,196.36
TI00011747,T0003897,P000001,1,27.25,27.25
TI00011748,T0003897,P000018,1,32.67,32.67
TI00011749,T0003898,P000016,4,49.09,196.36
TI00011750,T0003899,P000011,3,19.19,57.57
TI00011751,T0003899,P000002,1,56.39,56.39
TI00011752,T0003900,P000020,4,58.91,235.64
TI00011753,T0003900,P000002,2,56.39,112.78
TI00011754,T0003901,P000018,3,32.67,98.01
TI00011755,T0003902,P000001,3,27.25,81.75
TI00011756,T0003902,P000002,1,56.39,56.39
TI00011757,T0003902,P000018,1,32.67,32.67
TI00011758,T0003903,P000018,1,32.67,32.67
TI00011759,T0003903,P000002,3,56.39,169.17
TI00011760,T0003903,P000009,4,33.09,132.36
TI00011761,T0003903,P000001,4,27.25,109.0
TI00011762,T0003903,P000011,1,19.19,19.19
TI00011763,T0003904,P000016,1,49.09,49.09
TI00011764,T0003904,P000014,1,24.75,24.75
TI00011765,T0003904,P000013,4,13.19,52.76
TI00011766,T0003904,P000001,1,27.25,27.25
TI00011767,T0003905,P000002,2,56.39,112.78
TI00011768,T0003905,P000013,1,13.19,13.19
TI00011769,T0003905,P000011,4,19.19,76.76
TI00011770,T0003905,P000020,3,58.91,176.73
TI00011771,T0003906,P000010,2,43.23,86.46
TI00011772,T0003906,P000006,2,9.16,18.32
TI00011773,T0003907,P000020,4,58.91,235.64
TI00011774,T0003907,P000017,2,43.77,87.54
TI00011775,T0003908,P000018,2,32.67,65.34
TI00011776,T0003908,P000005,1,49.07,49.07
TI00011777,T0003908,P000017,2,43.77,87.54
TI00011778,T0003908,P000004,1,39.36,39.36
TI00011779,T0003909,P000015,3,49.37,148.11
TI00011780,T0003909,P000011,3,19.19,57.57
TI00011781,T0003909,P000005,1,49.07,49.07
TI00011782,T0003910,P000005,3,49.07,147.21
TI00011783,T0003910,P000003,1,10.3,10.3
TI00011784,T0003910,P000011,4,19.19,76.76
TI00011785,T0003910,P000006,2,9.16,18.32
TI00011786,T0003911,P000012,2,42.38,84.76
TI00011787,T0003911,P000005,4,49.07,196.28
TI00011788,T0003911,P000006,1,9.16,9.16
TI00011789,T0003912,P000008,2,52.62,105.24
TI00011790,T0003912,P000017,2,43.77,87.54
TI00011791,T0003913,P000009,4,33.09,132.36
TI00011792,T0003913,P000016,4,49.09,196.36
TI00011793,T0003914,P000015,2,49.37,98.74
TI00011794,T0003914,P000004,2,39.36,78.72
TI00011795,T0003914,P000019,3,32.28,96.84
TI00011796,T0003915,P000013,2,13.19,26.38
TI00011797,T0003916,P000004,2,39.36,78.72
TI00011798,T0003916,P000018,4,32.67,130.68
TI00011799,T0003917,P000019,2,32.28,64.56
TI00011800,T0003917,P000003,1,10.3,10.3
TI00011801,T0003917,P000014,1,24.75,24.75
TI00011802,T0003917,P000016,3,49.09,147.27
TI00011803,T0003918,P000004,3,39.36,118.08
TI00011804,T0003919,P000010,4,43.23,172.92
TI00011805,T0003919,P000019,4,32.28,129.12
TI00011806,T0003919,P000004,1,39.36,39.36
TI00011807,T0003920,P000014,1,24.75,24.75
TI00011808,T0003921,P000001,3,27.25,81.75
TI00011809,T0003921,P000004,1,39.36,39.36
TI00011810,T0003922,P000019,3,32.28,96.84
TI00011811,T0003922,P000006,2,9.16,18.32
TI00011812,T0003922,P000009,2,33.09,66.18
TI00011813,T0003922,P000002,3,56.39,169.17
TI00011814,T0003923,P000002,2,56.39,112.78
TI00011815,T0003923,P000019,4,32.28,129.12
TI00011816,T0003923,P000008,3,52.62,157.86
TI00011817,T0003924,P000004,4,39.36,157.44
TI00011818,T0003924,P000008,3,52.62,157.86
TI00011819,T0003925,P000007,4,44.35,177.4
TI00011820,T0003926,P000001,1,27.25,27.25
TI00011821,T0003926,P000004,2,39.36,78.72
TI00011822,T0003926,P000006,1,9.16,9.16
TI00011823,T0003926,P000007,4,44.35,177.4
TI00011824,T0003926,P000020,4,58.91,235.64
TI00011825,T0003927,P000004,2,39.36,78.72
TI00011826,T0003927,P000005,2,49.07,98.14
TI00011827,T0003927,P000020,3,58.91,176.73
TI00011828,T0003928,P000017,2,43.77,87.54
TI00011829,T0003928,P000005,3,49.07,147.21
TI00011830,T0003928,P000009,4,33.09,132.36
TI00011831,T0003929,P000017,3,43.77,131.31
TI00011832,T0003929,P000002,2,56.39,112.78
TI00011833,T0003929,P000020,3,58.91,176.73
TI00011834,T0003930,P000016,3,49.09,147.27
TI00011835,T0003931,P000016,2,49.09,98.18
TI00011836,T0003931,P000007,2,44.35,88.7
TI00011837,T0003931,P000005,1,49.07,49.07
TI00011838,T0003931,P000004,3,39.36,118.08
TI00011839,T0003931,P000003,4,10.3,41.2
TI00011840,T0003932,P000003,4,10.3,41.2
TI00011841,T0003932,P000014,1,24.75,24.75
TI00011842,T0003933,P000013,1,13.19,13.19
TI00011843,T0003933,P000016,3,49.09,147.27
TI00011844,T0003933,P000012,3,42.38,127.14
TI00011845,T0003933,P000020,3,58.91,176.73
TI00011846,T0003933,P000007,2,44.35,88.7
TI00011847,T0003934,P000009,1,33.09,33.09
TI00011848,T0003934,P000014,3,24.75,74.25
TI00011849,T0003934,P000003,1,10.3,10.3
TI00011850,T0003935,P000009,1,33.09,33.09
TI00011851,T0003935,P000019,2,32.28,64.56
TI00011852,T0003935,P000015,2,49.37,98.74
TI00011853,T0003935,P000001,4,27.25,109.0
TI00011854,T0003936,P000003,3,10.3,30.9
TI00011855,T0003937,P000008,4,52.62,210.48
TI00011856,T0003937,P000019,1,32.28,32.28
TI00011857,T0003937,P000007,2,44.35,88.7
TI00011858,T0003938,P000005,3,49.07,147.21
TI00011859,T0003938,P000013,4,13.19,52.76
TI00011860,T0003938,P000009,1,33.09,33.09
TI00011861,T0003939,P000010,4,43.23,172.92
TI00011862,T0003939,P000011,2,19.19,38.38
TI00011863,T0003940,P000006,3,9.16,27.48
TI00011864,T0003941,P000011,1,19.19,19.19
TI00011865,T0003941,P000002,3,56.39,169.17
TI00011866,T0003942,P000012,2,42.38,84.76
TI00011867,T0003943,P000017,3,43.77,131.31
TI00011868,T0003943,P000007,4,44.35,177.4
TI00011869,T0003943,P000012,4,42.38,169.52
TI00011870,T0003943,P000019,3,32.28,96.84
TI00011871,T0003944,P000014,4,24.75,99.0
TI00011872,T0003944,P000007,4,44.35,177.4
TI00011873,T0003944,P000006,1,9.16,9.16
TI00011874,T0003944,P000003,3,10.3,30.9
TI00011875,T0003945,P000015,4,49.37,197.48
TI00011876,T0003946,P000002,2,56.39,112.78
TI00011877,T0003946,P000006,4,9.16,36.64
TI00011878,T0003947,P000019,2,32.28,64.56
TI00011879,T0003947,P000012,1,42.38,42.38
TI00011880,T0003948,P000010,3,43.23,129.69
TI00011881,T0003948,P000018,4,32.67,130.68
TI00011882,T0003948,P000014,2,24.75,49.5
TI00011883,T0003948,P000009,4,33.09,132.36
TI00011884,T0003948,P000011,3,19.19,57.57
TI00011885,T0003949,P000016,4,49.09,196.36
TI00011886,T0003950,P000008,4,52.62,210.48
TI00011887,T0003950,P000003,4,10.3,41.2
TI00011888,T0003951,P000013,1,13.19,13.19
TI00011889,T0003951,P000016,3,49.09,147.27
TI00011890,T0003951,P000008,3,52.62,157.86
TI00011891,T0003951,P000011,2,19.19,38.38
TI00011892,T0003951,P000007,1,44.35,44.35
TI00011893,T0003952,P000006,4,9.16,36.64
TI00011894,T0003953,P000008,1,52.62,52.62
TI00011895,T0003953,P000006,2,9.16,18.32
TI00011896,T0003953,P000018,2,32.67,65.34
TI00011897,T0003953,P000015,2,49.37,98.74
TI00011898,T0003954,P000007,1,44.35,44.35
TI00011899,T0003954,P000011,2,19.19,38.38
TI00011900,T0003954,P000001,4,27.25,109.0
TI00011901,T0003954,P000002,4,56.39,225.56
TI00011902,T0003954,P000019,4,32.28,129.12
TI00011903,T0003955,P000010,1,43.23,43.23
TI00011904,T0003955,P000006,2,9.16,18.32
TI00011905,T0003955,P000008,1,52.62,52.62
TI00011906,T0003955,P000015,3,49.37,148.11
TI00011907,T0003955,P000003,3,10.3,30.9
TI00011908,T0003956,P000014,1,24.75,24.75
TI00011909,T0003956,P000018,2,32.67,65.34
TI00011910,T0003956,P000011,3,19.19,57.57
TI00011911,T0003957,P000010,3,43.23,129.69
TI00011912,T0003957,P000016,1,49.09,49.09
TI00011913,T0003957,P000004,2,39.36,78.72
TI00011914,T0003958,P000015,3,49.37,148.11
TI00011915,T0003959,P000007,4,44.35,177.4
TI00011916,T0003960,P000003,4,10.3,41.2
TI00011917,T0003960,P000002,3,56.39,169.17
TI00011918,T0003960,P000013,4,13.19,52.76
TI00011919,T0003960,P000020,2,58.91,117.82
TI00011920,T0003960,P000010,4,43.23,172.92
TI00011921,T0003961,P000005,2,49.07,98.14
TI00011922,T0003961,P000020,1,58.91,58.91
TI00011923,T0003961,P000018,3,32.67,98.01
TI00011924,T0003961,P000017,1,43.77,43.77
TI00011925,T0003961,P000008,1,52.62,52.62
TI00011926,T0003962,P000004,2,39.36,78.72
TI00011927,T0003962,P000014,2,24.75,49.5
TI00011928,T0003963,P000004,1,39.36,39.36
TI00011929,T0003964,P000011,4,19.19,76.76
TI00011930,T0003964,P000013,2,13.19,26.38
TI00011931,T0003965,P000002,4,56.39,225.56
TI00011932,T0003966,P000018,4,32.67,130.68
TI00011933,T0003966,P000009,2,33.09,66.18
TI00011934,T0003967,P000010,1,43.23,43.23
TI00011935,T0003967,P000006,1,9.16,9.16
TI00011936,T0003968,P000001,2,27.25,54.5
TI00011937,T0003968,P000017,4,43.77,175.08
TI00011938,T0003969,P000005,4,49.07,196.28
TI00011939,T0003969,P000018,4,32.67,130.68
TI00011940,T0003970,P000012,4,42.38,169.52
TI00011941,T0003971,P000012,3,42.38,127.14
TI00011942,T0003972,P000009,1,33.09,33.09
TI00011943,T0003972,P000016,4,49.09,196.36
TI00011944,T0003972,P000020,4,58.91,235.64
TI00011945,T0003972,P000003,1,10.3,10.3
TI00011946,T0003973,P000017,2,43.77,87.54
TI00011947,T0003973,P000010,4,43.23,172.92
TI00011948,T0003973,P000015,3,49.37,148.11
TI00011949,T0003973,P000011,4,19.19,76.76
TI00011950,T0003974,P000016,3,49.09,147.27
TI00011951,T0003974,P000015,3,49.37,148.11
TI00011952,T0003974,P000001,4,27.25,109.0
TI00011953,T0003974,P000003,3,10.3,30.9
TI00011954,T0003975,P000011,3,19.19,57.57
TI00011955,T0003975,P000007,4,44.35,177.4
TI00011956,T0003975,P000013,1,13.19,13.19
TI00011957,T0003975,P000003,2,10.3,20.6
TI00011958,T0003976,P000002,1,56.39,56.39
TI00011959,T0003977,P000008,4,52.62,210.48
TI00011960,T0003978,P000010,4,43.23,172.92
TI00011961,T0003978,P000011,4,19.19,76.76
TI00011962,T0003978,P000015,1,49.37,49.37
TI00011963,T0003979,P000011,4,19.19,76.76
TI00011964,T0003979,P000002,3,56.39,169.17
TI00011965,T0003980,P000007,1,44.35,44.35
TI00011966,T0003981,P000014,4,24.75,99.0
TI00011967,T0003981,P000019,3,32.28,96.84
TI00011968,T0003981,P000016,1,49.09,49.09
TI00011969,T0003981,P000003,4,10.3,41.2
TI00011970,T0003982,P000014,3,24.75,74.25
TI00011971,T0003982,P000017,1,43.77,43.77
TI00011972,T0003982,P000005,1,49.07,49.07
TI00011973,T0003982,P000010,3,43.23,129.69
TI00011974,T0003983,P000013,2,13.19,26.38
TI00011975,T0003983,P000010,2,43.23,86.46
TI00011976,T0003983,P000014,4,24.75,99.0
TI00011977,T0003983,P000015,2,49.37,98.74
TI00011978,T0003984,P000007,3,44.35,133.05
TI00011979,T0003985,P000015,3,49.37,148.11
TI00011980,T0003985,P000012,4,42.38,169.52
TI00011981,T0003985,P000005,2,49.07,98.14
TI00011982,T0003985,P000004,2,39.36,78.72
TI00011983,T0003986,P000020,1,58.91,58.91
TI00011984,T0003986,P000016,1,49.09,49.09
TI00011985,T0003987,P000003,4,10.3,41.2
TI00011986,T0003987,P000017,2,43.77,87.54
TI00011987,T0003988,P000004,2,39.36,78.72
TI00011988,T0003988,P000003,4,10.3,41.2
TI00011989,T0003988,P000019,4,32.28,129.12
TI00011990,T0003988,P000017,4,43.77,175.08
TI00011991,T0003989,P000010,3,43.23,129.69
TI00011992,T0003989,P000009,4,33.09,132.36
TI00011993,T0003990,P000018,2,32.67,65.34
TI00011994,T0003991,P000009,2,33.09,66.18
TI00011995,T0003991,P000006,2,9.16,18.32
TI00011996,T0003992,P000008,1,52.62,52.62
TI00011997,T0003992,P000007,2,44.35,88.7
TI00011998,T0003992,P000019,2,32.28,64.56
TI00011999,T0003992,P000015,3,49.37,148.11
TI00012000,T0003993,P000003,2,10.3,20.6
TI00012001,T0003993,P000013,1,13.19,13.19
TI00012002,T0003993,P000001,4,27.25,109.0
TI00012003,T0003993,P000008,2,52.62,105.24
TI00012004,T0003994,P000014,3,24.75,74.25
TI00012005,T0003994,P000007,1,44.35,44.35
TI00012006,T0003994,P000001,4,27.25,109.0
TI00012007,T0003995,P000013,4,13.19,52.76
TI00012008,T0003996,P000002,4,56.39,225.56
TI00012009,T0003996,P000007,4,44.35,177.4
TI00012010,T0003996,P000009,1,33.09,33.09
TI00012011,T0003996,P000004,2,39.36,78.72
TI00012012,T0003997,P000008,1,52.62,52.62
TI00012013,T0003997,P000016,3,49.09,147.27
TI00012014,T0003997,P000019,1,32.28,32.28
TI00012015,T0003997,P000015,2,49.37,98.74
TI00012016,T0003997,P000013,4,13.19,52.76
TI00012017,T0003998,P000013,3,13.19,39.57
TI00012018,T0003998,P000005,1,49.07,49.07
TI00012019,T0003998,P000004,4,39.36,157.44
TI00012020,T0003999,P000012,2,42.38,84.76
TI00012021,T0003999,P000020,1,58.91,58.91
TI00012022,T0003999,P000016,1,49.09,49.09
TI00012023,T0003999,P000006,1,9.16,9.16
TI00012024,T0003999,P000015,1,49.37,49.37
TI00012025,T0004000,P000011,2,19.19,38.38
TI00012026,T0004000,P000012,3,42.38,127.14
TI00012027,T0004000,P000007,3,44.35,133.05
TI00012028,T0004000,P000016,3,49.09,147.27
TI00012029,T0004000,P000006,2,9.16,18.32
TI00012030,T0004001,P000014,2,24.75,49.5
TI00012031,T0004001,P000015,1,49.37,49.37
TI00012032,T0004002,P000015,1,49.37,49.37
TI00012033,T0004002,P000010,1,43.23,43.23
TI00012034,T0004002,P000014,2,24.75,49.5
TI00012035,T0004002,P000007,1,44.35,44.35
TI00012036,T0004003,P000017,3,43.77,131.31
TI00012037,T0004004,P000018,3,32.67,98.01
TI00012038,T0004004,P000005,2,49.07,98.14
TI00012039,T0004004,P000017,4,43.77,175.08
TI00012040,T0004005,P000018,4,32.67,130.68
TI00012041,T0004005,P000004,1,39.36,39.36
TI00012042,T0004005,P000005,4,49.07,196.28
TI00012043,T0004006,P000017,4,43.77,175.08
TI00012044,T0004007,P000001,3,27.25,81.75
TI00012045,T0004007,P000019,2,32.28,64.56
TI00012046,T0004007,P000008,4,52.62,210.48
TI00012047,T0004007,P000012,3,42.38,127.14
TI00012048,T0004008,P000015,3,49.37,148.11
TI00012049,T0004008,P000008,4,52.62,210.48
TI00012050,T0004008,P000014,2,24.75,49.5
TI00012051,T0004009,P000015,2,49.37,98.74
TI00012052,T0004009,P000001,4,27.25,109.0
TI00012053,T0004010,P000006,1,9.16,9.16
TI00012054,T0004011,P000014,1,24.75,24.75
TI00012055,T0004011,P000003,2,10.3,20.6
TI00012056,T0004011,P000004,3,39.36,118.08
TI00012057,T0004011,P000007,1,44.35,44.35
TI00012058,T0004012,P000006,4,9.16,36.64
TI00012059,T0004012,P000014,1,24.75,24.75
TI00012060,T0004012,P000016,2,49.09,98.18
TI00012061,T0004012,P000013,3,13.19,39.57
TI00012062,T0004013,P000015,2,49.37,98.74
TI00012063,T0004013,P000020,3,58.91,176.73
TI00012064,T0004013,P000007,4,44.35,177.4
TI00012065,T0004014,P000005,3,49.07,147.21
TI00012066,T0004014,P000014,3,24.75,74.25
TI00012067,T0004015,P000009,2,33.09,66.18
TI00012068,T0004015,P000014,4,24.75,99.0
TI00012069,T0004015,P000010,4,43.23,172.92
TI00012070,T0004015,P000015,4,49.37,197.48
TI00012071,T0004015,P000017,3,43.77,131.31
TI00012072,T0004016,P000015,1,49.37,49.37
TI00012073,T0004016,P000003,4,10.3,41.2
TI00012074,T0004016,P000007,1,44.35,44.35
TI00012075,T0004016,P000004,3,39.36,118.08
TI00012076,T0004017,P000018,4,32.67,130.68
TI00012077,T0004017,P000019,3,32.28,96.84
TI00012078,T0004017,P000004,2,39.36,78.72
TI00012079,T0004017,P000008,3,52.62,157.86
TI00012080,T0004018,P000011,4,19.19,76.76
TI00012081,T0004018,P000009,2,33.09,66.18
TI00012082,T0004018,P000002,4,56.39,225.56
TI00012083,T0004019,P000008,2,52.62,105.24
TI00012084,T0004019,P000017,3,43.77,131.31
TI00012085,T0004019,P000006,3,9.16,27.48
TI00012086,T0004019,P000010,2,43.23,86.46
TI00012087,T0004020,P000017,3,43.77,131.31
TI00012088,T0004020,P000013,4,13.19,52.76
TI00012089,T0004020,P000009,4,33.09,132.36
TI00012090,T0004021,P000020,2,58.91,117.82
TI00012091,T0004021,P000005,1,49.07,49.07
TI00012092,T0004021,P000001,1,27.25,27.25
TI00012093,T0004021,P000007,3,44.35,133.05
TI00012094,T0004022,P000004,2,39.36,78.72
TI00012095,T0004023,P000008,4,52.62,210.48
TI00012096,T0004023,P000015,1,49.37,49.37
TI00012097,T0004023,P000007,2,44.35,88.7
TI00012098,T0004023,P000003,3,10.3,30.9
TI00012099,T0004024,P000017,1,43.77,43.77
TI00012100,T0004024,P000014,2,24.75,49.5
TI00012101,T0004024,P000004,1,39.36,39.36
TI00012102,T0004024,P000019,4,32.28,129.12
TI00012103,T0004024,P000011,1,19.19,19.19
TI00012104,T0004025,P000020,2,58.91,117.82
TI00012105,T0004026,P000014,3,24.75,74.25
TI00012106,T0004027,P000002,3,56.39,169.17
TI00012107,T0004027,P000014,4,24.75,99.0
TI00012108,T0004027,P000005,3,49.07,147.21
TI00012109,T0004027,P000016,2,49.09,98.18
TI00012110,T0004028,P000007,2,44.35,88.7
TI00012111,T0004029,P000004,3,39.36,118.08
TI00012112,T0004029,P000013,4,13.19,52.76
TI00012113,T0004029,P000016,1,49.09,49.09
TI00012114,T0004029,P000007,2,44.35,88.7
TI00012115,T0004030,P000006,4,9.16,36.64
TI00012116,T0004030,P000014,3,24.75,74.25
TI00012117,T0004030,P000003,4,10.3,41.2
TI00012118,T0004030,P000009,3,33.09,99.27
TI00012119,T0004031,P000002,4,56.39,225.56
TI00012120,T0004031,P000016,1,49.09,49.09
TI00012121,T0004031,P000004,4,39.36,157.44
TI00012122,T0004031,P000010,4,43.23,172.92
TI00012123,T0004031,P000020,1,58.91,58.91
TI00012124,T0004032,P000003,3,10.3,30.9
TI00012125,T0004033,P000003,1,10.3,10.3
TI00012126,T0004033,P000005,2,49.07,98.14
TI00012127,T0004034,P000015,2,49.37,98.74
TI00012128,T0004034,P000009,1,33.09,33.09
TI00012129,T0004034,P000011,4,19.19,76.76
TI00012130,T0004034,P000006,3,9.16,27.48
TI00012131,T0004034,P000010,1,43.23,43.23
TI00012132,T0004035,P000019,2,32.28,64.56
TI00012133,T0004035,P000018,1,32.67,32.67
TI00012134,T0004035,P000005,1,49.07,49.07
TI00012135,T0004036,P000019,3,32.28,96.84
TI00012136,T0004036,P000002,2,56.39,112.78
TI00012137,T0004037,P000013,2,13.19,26.38
TI00012138,T0004037,P000009,2,33.09,66.18
TI00012139,T0004037,P000015,2,49.37,98.74
TI00012140,T0004037,P000001,4,27.25,109.0
TI00012141,T0004037,P000003,2,10.3,20.6
TI00012142,T0004038,P000013,4,13.19,52.76
TI00012143,T0004038,P000007,2,44.35,88.7
TI00012144,T0004039,P000015,3,49.37,148.11
TI00012145,T0004039,P000016,4,49.09,196.36
TI00012146,T0004039,P000006,4,9.16,36.64
TI00012147,T0004039,P000009,1,33.09,33.09
TI00012148,T0004040,P000015,2,49.37,98.74
TI00012149,T0004040,P000004,4,39.36,157.44
TI00012150,T0004040,P000007,2,44.35,88.7
TI00012151,T0004040,P000001,2,27.25,54.5
TI00012152,T0004040,P000002,2,56.39,112.78
TI00012153,T0004041,P000020,1,58.91,58.91
TI00012154,T0004041,P000013,3,13.19,39.57
TI00012155,T0004042,P000004,1,39.36,39.36
TI00012156,T0004042,P000005,3,49.07,147.21
TI00012157,T0004042,P000010,1,43.23,43.23
TI00012158,T0004042,P000009,4,33.09,132.36
TI00012159,T0004043,P000001,3,27.25,81.75
TI00012160,T0004043,P000004,1,39.36,39.36
TI00012161,T0004044,P000018,1,32.67,32.67
TI00012162,T0004044,P000015,3,49.37,148.11
TI00012163,T0004045,P000015,1,49.37,49.37
TI00012164,T0004045,P000011,4,19.19,76.76
TI00012165,T0004045,P000013,4,13.19,52.76
TI00012166,T0004045,P000017,4,43.77,175.08
TI00012167,T0004046,P000014,2,24.75,49.5
