loyalty_id,customer_id,loyalty_tier,points_balance,enrollment_date,account_status
L006215,C001724,Bronze,659,2025-12-15,Active
L006216,C000216,Platinum,5347,2024-12-20,Active
L006217,C006327,Bronze,9681,2025-10-26,Active
L006218,C008257,Gold,8688,2026-05-06,Active
L006219,C000491,Platinum,2621,2025-11-20,Active
L006220,C009134,Gold,3377,2026-03-09,Inactive
L006221,C003484,Platinum,1445,2026-01-25,Active
L006222,C005103,Silver,5956,2026-04-22,Active
L006223,C005188,Bronze,8074,2024-11-09,Active
L006224,C003432,Bronze,4936,2025-11-22,Active
L006225,C009199,Bronze,7083,2025-12-24,Active
L006226,C007711,Gold,4295,2025-07-19,Active
L006227,C005514,Silver,1351,2024-01-11,Active
L006228,C000026,Platinum,2168,2024-07-08,Active
L006229,C003513,Bronze,8764,2024-08-28,Active
L006230,C002410,Silver,5828,2023-11-26,Active
L006231,C003271,Gold,1725,2022-12-21,Inactive
L006232,C005210,Bronze,9733,2022-10-26,Active
L006233,C008712,Bronze,1405,2023-08-21,Active
L006234,C001553,Bronze,2997,2024-05-30,Active
L006235,C009198,Gold,5388,2025-03-31,Active
L006236,C008622,Gold,2443,2026-02-03,Active
L006237,C003872,Silver,2931,2023-03-19,Active
L006238,C003403,Silver,5892,2025-11-10,Active
L006239,C004530,Bronze,9710,2026-04-09,Active
L006240,C000980,Silver,5201,2024-02-06,Inactive
L006241,C002656,Platinum,5605,2026-03-14,Active
L006242,C001848,Silver,8933,2026-01-03,Active
L006243,C007965,Platinum,8889,2026-04-21,Active
L006244,C008241,Silver,2112,2024-03-24,Active
L006245,C007146,Gold,249,2022-06-30,Active
L006246,C007300,Platinum,8317,2024-04-07,Active
L006247,C005722,Silver,1900,2023-12-29,Inactive
L006248,C000516,Bronze,1542,2026-02-17,Active
L006249,C008746,Platinum,5320,2026-06-20,Inactive
L006250,C008298,Silver,8604,2026-04-16,Active
L006251,C001103,Bronze,8717,2026-06-28,Active
L006252,C003277,Silver,4994,2026-06-02,Active
L006253,C007218,Silver,4003,2025-03-17,Active
L006254,C007390,Bronze,6868,2025-12-15,Active
L006255,C009078,Silver,7815,2026-02-03,Active
L006256,C008338,Silver,8107,2026-04-13,Inactive
L006257,C003997,Silver,4775,2024-06-23,Active
L006258,C000195,Platinum,4666,2026-01-02,Inactive
L006259,C004712,Gold,1017,2022-10-31,Inactive
L006260,C000644,Gold,442,2026-06-22,Active
L006261,C009090,Silver,3800,2023-05-18,Active
L006262,C003286,Bronze,4732,2025-10-09,Active
L006263,C003117,Gold,7920,2026-06-01,Active
L006264,C006477,Bronze,1488,2025-12-05,Inactive
L006265,C003576,Gold,8934,2025-07-10,Inactive
L006266,C009024,Silver,4093,2025-12-05,Inactive
L006267,C004321,Platinum,5818,2023-03-04,Active
L006268,C009993,Platinum,7649,2024-12-11,Active
L006269,C002208,Platinum,2920,2024-06-23,Active
L006270,C004553,Bronze,4960,2025-06-15,Active
L006271,C007317,Silver,8405,2025-10-08,Active
L006272,C003719,Platinum,1943,2026-06-27,Active
L006273,C000973,Gold,6001,2025-10-12,Active
L006274,C004580,Bronze,7501,2023-11-03,Active
L006275,C000720,Silver,4994,2022-01-19,Active
L006276,C009018,Gold,4696,2025-10-23,Active
L006277,C006156,Platinum,1786,2026-03-10,Active
L006278,C009431,Platinum,704,2026-05-26,Active
L006279,C003897,Gold,6505,2025-12-31,Active
L006280,C002804,Silver,1860,2023-03-23,Inactive
L006281,C002567,Silver,5895,2026-04-14,Active
L006282,C004026,Platinum,527,2026-05-31,Active
L006283,C006199,Silver,6777,2024-09-07,Inactive
L006284,C000033,Bronze,6491,2025-12-16,Inactive
L006285,C008308,Silver,739,2025-09-20,Active
L006286,C008832,Silver,1172,2025-10-27,Active
L006287,C009819,Silver,2225,2025-04-04,Active
L006288,C004064,Silver,3269,2026-05-08,Active
L006289,C008949,Platinum,4412,2025-09-26,Active
L006290,C005541,Bronze,7076,2026-05-11,Active
L006291,C001698,Silver,6390,2026-02-19,Inactive
L006292,C002793,Bronze,8490,2024-04-20,Active
L006293,C002223,Platinum,5472,2025-09-06,Active
L006294,C005819,Platinum,7340,2024-03-30,Active
L006295,C009663,Platinum,7049,2026-06-21,Active
L006296,C003765,Platinum,6550,2025-01-03,Active
L006297,C003867,Gold,4376,2024-01-22,Active
L006298,C006422,Gold,6594,2022-04-05,Active
L006299,C009400,Bronze,4288,2026-02-25,Active
L006300,C008939,Bronze,139,2025-03-14,Active
L006301,C006672,Platinum,4906,2023-07-31,Active
L006302,C007979,Bronze,1755,2023-07-11,Inactive
L006303,C003759,Silver,2680,2025-09-25,Inactive
L006304,C009775,Platinum,399,2026-05-14,Active
L006305,C003228,Platinum,1234,2026-05-30,Active
L006306,C007803,Silver,8953,2025-09-01,Active
L006307,C003924,Platinum,3909,2026-01-17,Inactive
L006308,C003905,Platinum,8559,2026-06-01,Active
L006309,C002278,Silver,6930,2022-12-25,Active
L006310,C006811,Gold,1656,2025-01-18,Active
L006311,C001402,Gold,2239,2025-09-04,Active
L006312,C000740,Platinum,6710,2026-02-15,Active
L006313,C004267,Bronze,4610,2025-11-03,Active
L006314,C009862,Gold,1967,2025-12-12,Active
L006315,C007353,Silver,8619,2026-07-05,Active
L006316,C007519,Gold,3720,2025-01-23,Active
L006317,C003852,Platinum,8475,2025-01-19,Active
L006318,C008632,Platinum,4762,2025-09-28,Inactive
L006319,C002662,Bronze,7891,2024-07-23,Active
L006320,C006505,Bronze,4909,2023-10-10,Active
L006321,C009800,Silver,9626,2023-09-08,Inactive
L006322,C000675,Platinum,4835,2025-01-21,Inactive
L006323,C007106,Bronze,5244,2025-09-05,Active
L006324,C006361,Gold,5861,2025-06-01,Active
L006325,C003842,Silver,1428,2023-11-04,Active
L006326,C001816,Gold,3691,2025-12-14,Inactive
L006327,C009490,Bronze,5174,2024-09-01,Active
L006328,C009839,Silver,901,2024-01-21,Inactive
L006329,C009202,Bronze,2980,2025-11-17,Active
L006330,C004654,Gold,14,2025-10-30,Inactive
L006331,C008693,Gold,7106,2026-02-20,Inactive
L006332,C002101,Gold,5634,2025-10-22,Inactive
L006333,C007712,Platinum,2794,2026-07-04,Inactive
L006334,C001674,Platinum,66,2024-10-01,Active
L006335,C002102,Gold,6840,2025-07-30,Active
L006336,C004214,Platinum,5364,2025-05-09,Active
L006337,C006959,Bronze,8725,2026-06-02,Active
L006338,C001549,Silver,6234,2025-09-08,Inactive
L006339,C009551,Silver,4368,2026-03-29,Active
L006340,C003324,Platinum,2257,2026-02-13,Active
L006341,C009584,Silver,739,2025-06-08,Active
L006342,C000356,Platinum,249,2022-10-05,Active
L006343,C005185,Gold,7031,2026-01-01,Inactive
L006344,C001462,Silver,432,2026-04-09,Active
L006345,C007625,Silver,3759,2022-12-01,Inactive
L006346,C009386,Bronze,6544,2024-11-23,Active
L006347,C003221,Bronze,4588,2025-10-28,Active
L006348,C000940,Gold,9893,2025-12-20,Inactive
L006349,C005148,Silver,9129,2026-04-27,Active
L006350,C005924,Bronze,1098,2023-09-07,Active
L006351,C007884,Gold,8075,2025-12-10,Inactive
L006352,C001752,Gold,5393,2023-03-28,Active
L006353,C009469,Silver,8393,2024-05-09,Inactive
L006354,C007598,Bronze,7094,2022-10-25,Inactive
L006355,C001773,Bronze,1517,2026-04-13,Active
L006356,C001197,Silver,4379,2022-12-31,Active
L006357,C001879,Bronze,9962,2026-06-12,Inactive
L006358,C002669,Gold,8564,2026-06-29,Active
L006359,C003172,Gold,2797,2024-12-01,Active
L006360,C002017,Platinum,2606,2025-01-18,Active
L006361,C002006,Platinum,2860,2025-03-15,Active
L006362,C008273,Bronze,5523,2026-04-30,Inactive
L006363,C003894,Bronze,7584,2025-04-09,Active
L006364,C009992,Gold,9559,2025-08-23,Active
L006365,C003238,Platinum,2208,2026-04-01,Active
L006366,C004425,Gold,2449,2026-02-22,Active
L006367,C004745,Platinum,9105,2023-08-29,Active
L006368,C002079,Silver,5915,2026-04-15,Active
L006369,C005220,Platinum,4614,2024-10-28,Active
L006370,C000397,Gold,1485,2024-10-06,Inactive
L006371,C002789,Platinum,779,2026-05-29,Active
L006372,C008878,Bronze,6527,2026-03-26,Active
L006373,C008639,Silver,3430,2024-11-13,Active
L006374,C004073,Platinum,878,2023-07-11,Inactive
L006375,C005575,Bronze,911,2022-05-23,Inactive
L006376,C008370,Platinum,4181,2026-03-14,Inactive
L006377,C009508,Platinum,259,2024-03-05,Active
L006378,C005356,Bronze,690,2023-03-20,Active
L006379,C007234,Platinum,9445,2025-01-29,Active
L006380,C009484,Platinum,4068,2024-06-10,Active
L006381,C006821,Silver,4117,2024-11-21,Active
L006382,C001520,Silver,233,2025-12-31,Inactive
L006383,C008197,Platinum,5420,2023-07-26,Active
L006384,C001379,Platinum,9913,2026-04-26,Active
L006385,C005673,Bronze,9139,2024-06-26,Inactive
L006386,C001024,Platinum,500,2024-01-23,Active
L006387,C002588,Bronze,1185,2025-05-07,Inactive
L006388,C007043,Bronze,4107,2026-06-24,Active
L006389,C005622,Platinum,6145,2025-03-03,Active
L006390,C007638,Gold,6227,2026-04-14,Inactive
L006391,C005009,Bronze,6683,2025-05-19,Active
L006392,C002858,Silver,1278,2025-10-30,Active
L006393,C008255,Silver,7097,2025-02-25,Inactive
L006394,C005772,Gold,6674,2025-09-30,Active
L006395,C005843,Silver,5188,2026-06-06,Active
L006396,C008028,Silver,3051,2023-09-16,Inactive
L006397,C005833,Gold,3147,2025-08-14,Inactive
L006398,C001630,Silver,9284,2026-04-01,Active
L006399,C004889,Bronze,5723,2025-01-21,Active
L006400,C004527,Gold,5150,2024-01-10,Inactive
L006401,C003524,Silver,4669,2026-07-04,Active
L006402,C005905,Silver,6446,2026-05-21,Inactive
L006403,C007782,Gold,89,2025-09-25,Active
L006404,C003608,Gold,3467,2023-08-15,Inactive
L006405,C009419,Platinum,2969,2026-05-31,Active
L006406,C005221,Bronze,3394,2025-11-15,Active
L006407,C000235,Gold,9560,2025-01-30,Active
L006408,C007756,Bronze,8487,2024-03-25,Active
L006409,C003797,Silver,9031,2026-01-31,Active
L006410,C004119,Platinum,1067,2023-10-09,Inactive
L006411,C006319,Bronze,4044,2023-09-05,Active
L006412,C005002,Bronze,1446,2025-10-20,Active
L006413,C003801,Platinum,2826,2026-05-07,Active
L006414,C007810,Gold,1354,2026-03-15,Active
L006415,C003900,Bronze,5772,2026-02-16,Active
L006416,C005025,Silver,7046,2026-06-07,Inactive
L006417,C001949,Bronze,2860,2025-12-21,Inactive
L006418,C006362,Bronze,2319,2025-12-20,Active
L006419,C000471,Platinum,4452,2025-10-28,Active
L006420,C009945,Platinum,9421,2026-03-23,Active
L006421,C003493,Silver,325,2023-01-16,Active
L006422,C006092,Platinum,1913,2026-06-26,Active
L006423,C002672,Gold,3857,2026-06-26,Active
L006424,C009801,Gold,5698,2024-12-06,Active
L006425,C002225,Gold,2138,2026-01-13,Active
L006426,C001107,Platinum,255,2025-03-15,Active
L006427,C002189,Bronze,8593,2024-02-08,Inactive
L006428,C000819,Platinum,5599,2025-05-28,Active
L006429,C005572,Gold,4358,2025-05-20,Inactive
L006430,C004524,Platinum,3747,2026-04-08,Inactive
L006431,C005794,Platinum,2447,2025-02-18,Active
L006432,C009382,Silver,3902,2024-03-29,Active
L006433,C008781,Bronze,484,2026-02-21,Active
L006434,C007460,Bronze,8969,2025-08-20,Active
L006435,C002625,Gold,9795,2024-08-20,Active
L006436,C007095,Bronze,7811,2025-06-12,Active
L006437,C009393,Bronze,8785,2026-07-01,Active
L006438,C009917,Gold,1386,2025-12-09,Active
L006439,C009120,Silver,9541,2026-05-28,Active
L006440,C000889,Silver,977,2026-04-30,Active
L006441,C002438,Bronze,2491,2026-06-30,Active
L006442,C006057,Platinum,6061,2026-06-28,Active
L006443,C007065,Platinum,4602,2026-04-13,Active
L006444,C000818,Bronze,3931,2024-12-06,Active
L006445,C008935,Bronze,6581,2023-06-12,Active
L006446,C003415,Silver,3816,2026-06-03,Inactive
L006447,C006353,Silver,2360,2025-11-13,Active
L006448,C002342,Silver,1584,2026-01-05,Active
L006449,C009030,Gold,7064,2026-06-06,Active
L006450,C003168,Platinum,1828,2024-10-27,Active
L006451,C001810,Bronze,6656,2022-12-03,Inactive
L006452,C008036,Bronze,5185,2025-12-31,Active
L006453,C001265,Bronze,6133,2026-01-15,Active
L006454,C005087,Gold,1098,2026-05-29,Inactive
L006455,C009676,Bronze,5231,2026-03-10,Active
L006456,C005836,Platinum,8989,2024-07-08,Active
L006457,C005195,Bronze,7119,2024-03-04,Active
L006458,C004450,Platinum,2461,2026-01-14,Active
L006459,C004946,Silver,9026,2025-09-01,Active
L006460,C004046,Platinum,9224,2026-05-03,Active
L006461,C006504,Silver,4695,2026-03-04,Inactive
L006462,C003703,Gold,2991,2025-11-29,Active
L006463,C001036,Bronze,4758,2025-09-22,Active
L006464,C009257,Gold,7285,2026-06-18,Active
L006465,C005591,Silver,9858,2025-06-05,Active
L006466,C001229,Bronze,4693,2025-12-27,Active
L006467,C010000,Silver,4764,2025-02-12,Active
L006468,C006812,Platinum,6292,2024-12-09,Active
L006469,C005142,Gold,1283,2025-07-09,Inactive
L006470,C000053,Bronze,4655,2024-06-11,Active
L006471,C009068,Silver,1637,2026-04-07,Inactive
L006472,C008396,Bronze,9302,2024-02-26,Active
L006473,C000160,Platinum,1802,2025-11-07,Active
L006474,C007553,Bronze,182,2025-04-28,Active
L006475,C001588,Bronze,9721,2026-06-20,Active
L006476,C001590,Platinum,8942,2024-04-11,Active
L006477,C009842,Gold,6520,2026-02-07,Active
L006478,C009329,Gold,2857,2026-04-20,Active
L006479,C006931,Gold,9876,2025-11-20,Active
L006480,C006597,Gold,1023,2026-03-04,Active
L006481,C006175,Bronze,317,2025-10-25,Inactive
L006482,C008099,Bronze,7368,2025-07-06,Active
L006483,C003859,Platinum,7019,2026-06-07,Active
L006484,C009815,Platinum,7238,2025-10-06,Active
L006485,C006692,Platinum,8902,2025-07-25,Active
L006486,C002829,Platinum,9360,2025-09-18,Active
L006487,C000437,Gold,7814,2026-06-30,Active
L006488,C008275,Bronze,5648,2025-06-19,Active
L006489,C008169,Bronze,4096,2025-10-24,Active
L006490,C003879,Gold,9664,2026-02-20,Active
L006491,C001589,Bronze,9150,2025-03-25,Inactive
L006492,C002781,Platinum,3842,2025-09-17,Active
L006493,C008982,Silver,7267,2024-08-26,Active
L006494,C008562,Bronze,8533,2025-08-06,Inactive
L006495,C005687,Gold,9084,2024-08-01,Active
L006496,C003966,Gold,3860,2025-07-25,Inactive
L006497,C004728,Silver,4324,2024-01-03,Active
L006498,C000974,Platinum,365,2026-03-12,Active
L006499,C001239,Bronze,7020,2025-07-11,Active
L006500,C002952,Bronze,6222,2025-02-28,Active
L006501,C002343,Platinum,4829,2025-04-25,Active
L006502,C006521,Gold,4621,2024-10-12,Active
L006503,C007311,Platinum,3522,2024-12-28,Active
L006504,C006047,Bronze,8557,2026-03-05,Active
L006505,C002159,Gold,1199,2023-12-19,Active
L006506,C009289,Silver,3622,2026-06-11,Active
L006507,C006590,Platinum,928,2025-08-08,Active
L006508,C001498,Gold,3133,2025-04-18,Active
L006509,C004546,Platinum,5637,2024-07-18,Active
L006510,C006466,Silver,8685,2024-09-03,Active
L006511,C004258,Gold,2395,2023-04-04,Active
L006512,C002423,Silver,4468,2025-09-25,Active
L006513,C008565,Platinum,7699,2025-08-04,Active
L006514,C005186,Silver,6296,2025-05-01,Inactive
L006515,C005648,Platinum,433,2026-05-30,Inactive
L006516,C000358,Gold,5948,2026-04-09,Active
L006517,C005243,Gold,8721,2023-03-13,Inactive
L006518,C008012,Silver,3927,2026-06-27,Inactive
L006519,C009241,Gold,5688,2022-09-21,Active
L006520,C002093,Bronze,1220,2025-11-16,Active
L006521,C005410,Gold,376,2023-09-11,Active
L006522,C002016,Gold,2426,2026-07-02,Active
L006523,C009060,Gold,3474,2023-08-23,Active
L006524,C004045,Platinum,9482,2025-12-01,Active
L006525,C000188,Silver,8832,2026-04-19,Active
L006526,C006859,Silver,9746,2025-02-15,Active
L006527,C003656,Platinum,8829,2025-07-20,Inactive
L006528,C003427,Bronze,7177,2026-01-09,Active
L006529,C007195,Gold,2410,2026-06-01,Active
L006530,C001382,Silver,912,2025-06-25,Active
L006531,C007469,Gold,2368,2025-04-02,Active
L006532,C000414,Platinum,4021,2026-06-01,Inactive
L006533,C005038,Platinum,6848,2026-05-23,Inactive
L006534,C004898,Bronze,6675,2026-03-18,Active
L006535,C003337,Platinum,3857,2025-05-14,Inactive
L006536,C003607,Silver,6838,2025-08-02,Active
L006537,C003176,Silver,3302,2023-05-13,Active
L006538,C002242,Platinum,845,2022-05-16,Active
L006539,C009709,Bronze,9225,2023-06-07,Active
L006540,C007797,Silver,2235,2026-07-03,Active
L006541,C000257,Gold,3890,2026-02-28,Active
L006542,C008621,Gold,3274,2025-03-16,Active
L006543,C000201,Platinum,5669,2026-07-04,Active
L006544,C002236,Platinum,4608,2025-08-22,Inactive
L006545,C004744,Silver,7631,2025-11-23,Active
L006546,C001768,Gold,363,2024-03-04,Active
L006547,C004237,Silver,3513,2025-11-24,Active
L006548,C006730,Gold,3388,2026-04-19,Active
L006549,C008451,Bronze,8638,2025-08-14,Active
L006550,C007278,Platinum,9280,2025-09-29,Inactive
L006551,C001573,Silver,2727,2025-04-12,Active
L006552,C000025,Platinum,4884,2025-12-27,Inactive
L006553,C003364,Gold,4823,2026-04-20,Active
L006554,C001089,Bronze,9388,2026-01-28,Active
L006555,C004675,Platinum,4308,2026-03-22,Inactive
L006556,C002695,Gold,4803,2023-02-05,Active
L006557,C007583,Gold,4121,2023-01-18,Active
L006558,C003399,Bronze,9597,2026-06-27,Active
L006559,C003560,Silver,652,2024-05-09,Active
L006560,C009157,Silver,4254,2025-04-17,Active
L006561,C002842,Platinum,8166,2026-04-07,Active
L006562,C002312,Gold,8938,2026-02-16,Active
L006563,C008334,Platinum,226,2025-06-06,Active
L006564,C003235,Bronze,967,2025-10-07,Inactive
L006565,C004153,Silver,9320,2025-12-15,Active
L006566,C001310,Platinum,4126,2025-02-02,Inactive
L006567,C000696,Gold,6655,2025-12-04,Active
L006568,C009860,Gold,5746,2026-02-13,Active
L006569,C003753,Bronze,9406,2026-05-25,Inactive
L006570,C006338,Gold,2719,2026-01-18,Active
L006571,C001228,Bronze,8692,2026-01-26,Active
L006572,C002000,Silver,4321,2024-05-18,Inactive
L006573,C000277,Gold,9730,2026-01-31,Inactive
L006574,C008177,Bronze,7363,2023-08-20,Inactive
L006575,C007665,Platinum,6083,2024-02-05,Inactive
L006576,C005930,Bronze,8350,2025-01-02,Active
L006577,C002954,Bronze,1471,2026-06-07,Inactive
L006578,C003638,Silver,1511,2026-02-28,Active
L006579,C003907,Platinum,9215,2026-07-03,Active
L006580,C004779,Gold,8918,2022-07-12,Active
L006581,C005846,Platinum,3924,2025-01-28,Active
L006582,C009699,Silver,521,2026-04-29,Inactive
L006583,C004118,Bronze,1070,2026-04-04,Inactive
L006584,C007031,Silver,3716,2026-02-10,Active
L006585,C001138,Bronze,5207,2026-06-12,Active
L006586,C002768,Gold,2123,2026-05-28,Active
L006587,C002335,Bronze,3325,2025-02-08,Active
L006588,C007707,Gold,3026,2023-10-16,Active
L006589,C000943,Gold,6629,2025-10-15,Active
L006590,C007663,Platinum,9398,2024-11-12,Active
L006591,C002491,Bronze,2619,2025-05-29,Active
L006592,C009680,Silver,9513,2026-03-12,Active
L006593,C006291,Gold,5992,2026-07-05,Active
L006594,C004936,Bronze,2029,2022-08-22,Active
L006595,C003936,Gold,3928,2025-12-13,Active
L006596,C006957,Silver,4897,2025-10-31,Inactive
L006597,C002385,Bronze,65,2024-02-15,Active
L006598,C000116,Platinum,39,2023-07-04,Active
L006599,C001864,Gold,6337,2025-11-07,Inactive
L006600,C009977,Gold,1369,2025-08-02,Inactive
L006601,C003120,Platinum,4493,2023-07-07,Inactive
L006602,C004259,Gold,8347,2026-02-01,Inactive
L006603,C006706,Gold,1584,2023-07-16,Inactive
L006604,C000903,Gold,5021,2023-07-15,Active
L006605,C002820,Gold,4155,2025-06-02,Active
L006606,C003823,Platinum,4095,2024-08-22,Active
L006607,C008162,Platinum,8944,2025-03-05,Active
L006608,C006891,Bronze,1536,2025-12-15,Active
L006609,C009091,Bronze,6030,2025-12-07,Active
L006610,C004700,Silver,1559,2025-09-29,Inactive
L006611,C008919,Silver,1195,2025-11-12,Inactive
L006612,C003803,Gold,2843,2024-08-21,Active
L006613,C006069,Silver,5079,2026-07-04,Active
L006614,C005811,Silver,6121,2026-02-15,Inactive
L006615,C003537,Platinum,5901,2026-04-10,Inactive
L006616,C003826,Bronze,3658,2024-12-25,Inactive
L006617,C008643,Silver,2012,2022-10-15,Active
L006618,C008609,Bronze,5463,2026-02-28,Active
L006619,C004811,Gold,6403,2025-02-16,Inactive
L006620,C001947,Gold,9308,2026-04-09,Active
L006621,C008601,Gold,4566,2025-09-05,Active
L006622,C007137,Gold,1558,2022-10-29,Inactive
L006623,C005336,Gold,9421,2026-03-01,Active
L006624,C003489,Silver,7118,2023-07-01,Inactive
L006625,C001611,Bronze,674,2024-05-26,Active
L006626,C007462,Platinum,5002,2025-07-28,Active
L006627,C008474,Gold,4208,2024-07-09,Active
L006628,C004678,Bronze,1797,2025-04-07,Inactive
L006629,C004960,Silver,2791,2023-04-19,Active
L006630,C005868,Silver,7776,2025-03-01,Active
L006631,C008764,Silver,1271,2023-07-13,Inactive
L006632,C004762,Platinum,2608,2025-09-11,Active
L006633,C002195,Gold,632,2026-04-25,Active
L006634,C008004,Silver,3973,2026-06-18,Active
L006635,C005702,Bronze,1311,2024-02-21,Active
L006636,C005114,Gold,4827,2025-11-06,Active
L006637,C000558,Silver,5603,2026-04-02,Inactive
L006638,C008066,Platinum,4819,2026-01-23,Inactive
L006639,C005140,Bronze,8542,2024-09-18,Active
L006640,C001208,Platinum,1824,2026-01-16,Active
L006641,C007034,Gold,4164,2026-07-04,Active
L006642,C007310,Silver,2305,2026-03-20,Active
L006643,C001511,Bronze,6312,2024-04-14,Active
L006644,C006770,Silver,7349,2025-12-03,Active
L006645,C003830,Silver,801,2026-06-02,Active
L006646,C003733,Gold,6200,2026-01-24,Active
