preference_id,customer_id,email_opt_in,sms_opt_in,preferred_language,preferred_channel,last_updated_date
PR008561,C008561,True,False,English,Mobile App,2025-06-08
PR008562,C008562,True,True,Spanish,SMS,2024-12-21
PR008563,C008563,True,False,Spanish,None,2024-11-14
PR008564,C008564,True,True,English,SMS,2024-05-29
PR008565,C008565,False,True,English,Mobile App,2026-01-17
PR008566,C008566,True,True,English,Mobile App,2026-03-24
PR008567,C008567,True,True,English,Email,2026-04-05
PR008568,C008568,True,True,English,Email,2024-06-10
PR008569,C008569,False,True,English,Mobile App,2024-09-18
PR008570,C008570,True,True,English,Mobile App,2024-04-06
PR008571,C008571,False,True,English,None,2026-04-14
PR008572,C008572,True,False,English,None,2024-11-01
PR008573,C008573,True,True,English,Email,2026-06-28
PR008574,C008574,False,True,English,SMS,2025-03-10
PR008575,C008575,True,True,English,Email,2022-11-11
PR008576,C008576,True,True,English,Mobile App,2026-06-20
PR008577,C008577,True,False,Spanish,None,2026-06-15
PR008578,C008578,True,True,English,Email,2026-06-29
PR008579,C008579,True,False,English,SMS,2025-08-11
PR008580,C008580,False,False,English,Email,2025-11-02
PR008581,C008581,True,False,English,Mobile App,2023-05-18
PR008582,C008582,True,True,Spanish,SMS,2023-06-28
PR008583,C008583,False,True,English,None,2024-01-10
PR008584,C008584,True,True,Spanish,Email,2024-11-01
PR008585,C008585,False,False,Spanish,Mobile App,2025-05-16
PR008586,C008586,True,True,English,Email,2026-06-14
PR008587,C008587,True,True,English,SMS,2024-07-16
PR008588,C008588,True,True,English,None,2022-11-04
PR008589,C008589,True,True,Spanish,Mobile App,2023-08-08
PR008590,C008590,True,True,English,Email,2023-04-22
PR008591,C008591,True,True,English,None,2024-10-09
PR008592,C008592,True,True,English,None,2025-06-14
PR008593,C008593,False,True,English,Mobile App,2025-08-11
PR008594,C008594,False,False,English,SMS,2025-07-21
PR008595,C008595,False,False,English,Mobile App,2026-04-08
PR008596,C008596,False,True,English,Mobile App,2025-02-23
PR008597,C008597,True,True,English,None,2025-03-14
PR008598,C008598,True,True,English,Mobile App,2025-10-31
PR008599,C008599,False,True,English,None,2024-04-18
PR008600,C008600,False,True,English,SMS,2024-01-26
PR008601,C008601,True,True,Spanish,SMS,2025-02-16
PR008602,C008602,True,False,English,Email,2025-10-05
PR008603,C008603,True,False,Spanish,Email,2025-12-25
PR008604,C008604,True,False,English,Email,2026-05-30
PR008605,C008605,False,True,English,None,2025-03-07
PR008606,C008606,False,True,English,SMS,2024-05-27
PR008607,C008607,True,False,English,None,2025-08-01
PR008608,C008608,True,True,Spanish,Mobile App,2026-03-01
PR008609,C008609,True,False,Spanish,None,2024-09-16
PR008610,C008610,False,True,English,None,2023-04-08
PR008611,C008611,True,True,English,Email,2026-06-29
PR008612,C008612,True,True,Spanish,Email,2025-07-30
PR008613,C008613,True,True,English,Email,2026-06-22
PR008614,C008614,True,True,English,SMS,2026-05-22
PR008615,C008615,True,True,English,Email,2024-11-11
PR008616,C008616,False,True,Spanish,Mobile App,2025-03-03
PR008617,C008617,True,False,English,Mobile App,2026-01-26
PR008618,C008618,True,False,English,None,2026-04-10
PR008619,C008619,True,False,Spanish,None,2025-09-20
PR008620,C008620,True,True,Spanish,None,2025-09-18
PR008621,C008621,True,False,Spanish,None,2026-04-23
PR008622,C008622,False,True,Spanish,SMS,2026-02-11
PR008623,C008623,False,False,Spanish,SMS,2024-07-12
PR008624,C008624,False,True,English,Mobile App,2023-10-16
PR008625,C008625,True,True,Spanish,Mobile App,2024-08-23
PR008626,C008626,False,True,Spanish,Email,2025-04-27
PR008627,C008627,True,True,English,Mobile App,2026-06-23
PR008628,C008628,True,True,English,None,2024-09-10
PR008629,C008629,True,True,English,Email,2026-06-16
PR008630,C008630,True,False,English,SMS,2026-07-01
PR008631,C008631,True,False,English,Email,2026-03-10
PR008632,C008632,True,False,English,Mobile App,2026-01-21
PR008633,C008633,True,True,English,Email,2026-01-17
PR008634,C008634,True,False,English,Email,2025-11-09
PR008635,C008635,True,True,Spanish,Email,2022-04-15
PR008636,C008636,True,True,English,SMS,2026-04-25
PR008637,C008637,True,True,Spanish,None,2025-08-02
PR008638,C008638,True,True,Spanish,Email,2026-01-11
PR008639,C008639,True,False,English,None,2025-05-15
PR008640,C008640,True,True,Spanish,None,2024-10-19
PR008641,C008641,True,True,Spanish,Mobile App,2026-06-22
PR008642,C008642,False,True,English,SMS,2025-08-10
PR008643,C008643,True,True,Spanish,SMS,2026-06-10
PR008644,C008644,True,True,English,None,2025-10-23
PR008645,C008645,True,True,English,SMS,2026-04-02
PR008646,C008646,True,True,English,SMS,2026-05-12
PR008647,C008647,True,True,Spanish,Mobile App,2024-06-01
PR008648,C008648,True,False,Spanish,Mobile App,2025-02-08
PR008649,C008649,True,True,Spanish,SMS,2026-04-17
PR008650,C008650,True,False,English,Email,2026-05-26
PR008651,C008651,True,True,Spanish,SMS,2026-06-17
PR008652,C008652,True,False,Spanish,Email,2025-12-18
PR008653,C008653,False,True,Spanish,Email,2024-05-13
PR008654,C008654,True,True,Spanish,None,2025-08-17
PR008655,C008655,True,False,English,SMS,2025-12-17
PR008656,C008656,True,True,English,Mobile App,2026-05-18
PR008657,C008657,True,False,English,Mobile App,2022-11-20
PR008658,C008658,True,True,English,Email,2026-06-17
PR008659,C008659,True,False,English,Email,2025-09-08
PR008660,C008660,True,False,English,Mobile App,2024-06-23
PR008661,C008661,False,True,English,Email,2026-05-31
PR008662,C008662,True,True,English,Email,2022-09-29
PR008663,C008663,True,True,Spanish,SMS,2026-06-10
PR008664,C008664,True,False,English,Email,2024-10-09
PR008665,C008665,True,True,English,SMS,2026-06-28
PR008666,C008666,True,False,English,Email,2026-05-20
PR008667,C008667,False,True,English,Mobile App,2025-10-05
PR008668,C008668,False,True,English,Mobile App,2025-10-14
PR008669,C008669,True,True,Spanish,None,2025-12-27
PR008670,C008670,False,False,English,Email,2026-06-01
PR008671,C008671,True,True,English,SMS,2025-01-09
PR008672,C008672,True,False,English,Mobile App,2022-01-07
PR008673,C008673,True,True,English,None,2023-03-11
PR008674,C008674,True,True,Spanish,Mobile App,2026-04-12
PR008675,C008675,False,False,English,None,2026-06-06
PR008676,C008676,True,True,Spanish,Email,2026-05-26
PR008677,C008677,False,True,English,SMS,2023-11-29
PR008678,C008678,False,False,English,Mobile App,2026-03-07
PR008679,C008679,True,False,English,None,2026-01-26
PR008680,C008680,True,True,English,Mobile App,2025-09-03
PR008681,C008681,True,True,Spanish,Email,2026-06-11
PR008682,C008682,True,True,English,SMS,2026-01-15
PR008683,C008683,True,True,Spanish,SMS,2024-03-21
PR008684,C008684,True,True,English,Mobile App,2026-02-24
PR008685,C008685,True,True,English,None,2024-02-21
PR008686,C008686,False,False,Spanish,Email,2026-04-06
PR008687,C008687,True,True,English,Email,2024-04-10
PR008688,C008688,True,False,Spanish,SMS,2024-12-30
PR008689,C008689,True,True,English,None,2024-12-02
PR008690,C008690,False,True,English,None,2026-04-11
PR008691,C008691,True,False,Spanish,Mobile App,2026-06-07
PR008692,C008692,True,True,English,Mobile App,2026-06-19
PR008693,C008693,False,True,English,Email,2025-06-17
PR008694,C008694,True,False,Spanish,Mobile App,2026-06-28
PR008695,C008695,True,False,English,SMS,2024-11-22
PR008696,C008696,False,True,Spanish,Email,2026-02-06
PR008697,C008697,False,True,Spanish,Email,2022-08-05
PR008698,C008698,True,True,English,None,2025-04-19
PR008699,C008699,True,True,English,Email,2024-01-15
PR008700,C008700,True,False,English,Email,2024-08-11
PR008701,C008701,False,False,English,None,2025-06-28
PR008702,C008702,True,False,English,Email,2025-09-03
PR008703,C008703,True,True,English,Mobile App,2025-06-12
PR008704,C008704,False,True,Spanish,None,2024-02-05
PR008705,C008705,True,False,English,SMS,2025-12-07
PR008706,C008706,True,False,Spanish,Email,2025-11-02
PR008707,C008707,False,True,English,SMS,2022-02-25
PR008708,C008708,True,True,Spanish,None,2025-10-19
PR008709,C008709,True,False,Spanish,None,2023-06-08
PR008710,C008710,True,False,English,None,2025-08-30
PR008711,C008711,True,True,English,Email,2025-08-17
PR008712,C008712,True,True,Spanish,SMS,2025-02-12
PR008713,C008713,True,True,English,SMS,2026-05-04
PR008714,C008714,True,False,English,SMS,2024-07-13
PR008715,C008715,True,True,English,Mobile App,2026-05-09
PR008716,C008716,True,True,Spanish,None,2023-12-16
PR008717,C008717,True,True,English,Mobile App,2025-10-07
PR008718,C008718,True,True,Spanish,None,2025-05-10
PR008719,C008719,True,True,English,Mobile App,2025-12-27
PR008720,C008720,False,False,English,None,2024-01-13
PR008721,C008721,True,False,English,SMS,2026-03-06
PR008722,C008722,True,True,English,Mobile App,2025-01-14
PR008723,C008723,False,True,Spanish,SMS,2026-06-19
PR008724,C008724,True,True,English,SMS,2026-02-17
PR008725,C008725,False,False,Spanish,Mobile App,2025-06-10
PR008726,C008726,True,False,English,Email,2025-11-21
PR008727,C008727,False,False,Spanish,Mobile App,2025-11-04
PR008728,C008728,True,False,Spanish,Mobile App,2026-03-06
PR008729,C008729,True,True,English,SMS,2026-04-02
PR008730,C008730,True,True,English,Email,2024-10-07
PR008731,C008731,True,True,English,Mobile App,2026-03-02
PR008732,C008732,True,False,English,SMS,2022-12-14
PR008733,C008733,True,True,Spanish,Mobile App,2026-06-03
PR008734,C008734,True,False,English,None,2025-05-06
PR008735,C008735,True,True,Spanish,SMS,2024-07-30
PR008736,C008736,True,True,English,Email,2024-02-24
PR008737,C008737,True,True,Spanish,SMS,2026-06-11
PR008738,C008738,True,False,English,None,2026-04-02
PR008739,C008739,True,True,English,SMS,2022-11-14
PR008740,C008740,True,False,English,Email,2024-01-23
PR008741,C008741,True,True,English,SMS,2026-01-11
PR008742,C008742,True,False,English,Mobile App,2025-08-21
PR008743,C008743,True,True,English,Email,2023-09-10
PR008744,C008744,False,False,English,SMS,2025-06-11
PR008745,C008745,False,True,English,SMS,2026-02-26
PR008746,C008746,True,False,English,Email,2024-06-05
PR008747,C008747,False,True,English,Mobile App,2022-12-30
PR008748,C008748,True,True,English,Email,2026-04-28
PR008749,C008749,False,True,English,Mobile App,2026-06-16
PR008750,C008750,True,False,English,SMS,2026-01-15
PR008751,C008751,False,True,English,Email,2024-01-29
PR008752,C008752,True,True,English,Mobile App,2025-12-10
PR008753,C008753,True,True,English,SMS,2026-05-13
PR008754,C008754,False,True,English,None,2026-06-24
PR008755,C008755,False,False,English,None,2025-05-18
PR008756,C008756,True,True,English,Mobile App,2025-04-24
PR008757,C008757,True,True,English,SMS,2023-05-12
PR008758,C008758,True,True,English,Email,2024-09-10
PR008759,C008759,False,True,Spanish,Email,2023-12-17
PR008760,C008760,False,True,English,Mobile App,2024-03-24
PR008761,C008761,True,True,Spanish,SMS,2025-12-28
PR008762,C008762,True,False,English,Mobile App,2025-04-15
PR008763,C008763,False,True,Spanish,Mobile App,2026-02-26
PR008764,C008764,True,True,Spanish,SMS,2026-03-03
PR008765,C008765,False,False,Spanish,Mobile App,2022-09-08
PR008766,C008766,True,True,Spanish,Mobile App,2025-04-19
PR008767,C008767,True,True,English,Mobile App,2026-02-26
PR008768,C008768,False,False,English,None,2025-01-25
PR008769,C008769,False,True,English,Mobile App,2026-03-15
PR008770,C008770,False,True,English,None,2025-03-19
PR008771,C008771,True,True,English,SMS,2026-06-25
PR008772,C008772,False,False,English,SMS,2025-10-06
PR008773,C008773,True,True,English,None,2024-04-12
PR008774,C008774,True,False,Spanish,None,2023-08-28
PR008775,C008775,True,True,English,SMS,2025-01-15
PR008776,C008776,False,True,Spanish,SMS,2025-02-02
PR008777,C008777,False,True,English,Email,2025-03-16
PR008778,C008778,True,True,English,Email,2026-05-22
PR008779,C008779,True,True,Spanish,Email,2024-04-12
PR008780,C008780,False,False,English,Mobile App,2024-05-28
PR008781,C008781,True,False,English,SMS,2026-06-25
PR008782,C008782,True,True,English,Email,2023-11-12
PR008783,C008783,True,True,English,Mobile App,2026-02-16
PR008784,C008784,True,True,English,Mobile App,2025-12-28
PR008785,C008785,True,False,English,None,2025-05-10
PR008786,C008786,True,True,Spanish,Email,2026-06-14
PR008787,C008787,False,False,English,Email,2024-07-23
PR008788,C008788,True,True,English,Email,2024-03-26
PR008789,C008789,True,True,English,SMS,2025-10-06
PR008790,C008790,True,True,English,None,2026-07-02
PR008791,C008791,True,True,Spanish,Email,2023-12-13
PR008792,C008792,True,True,English,None,2024-10-20
PR008793,C008793,True,False,English,None,2026-07-03
PR008794,C008794,True,True,English,SMS,2026-07-05
PR008795,C008795,False,False,Spanish,Mobile App,2025-11-11
PR008796,C008796,True,True,English,Mobile App,2026-04-04
PR008797,C008797,False,True,English,None,2026-04-28
PR008798,C008798,False,True,English,None,2026-05-29
PR008799,C008799,True,False,English,Email,2026-04-04
PR008800,C008800,False,False,Spanish,SMS,2024-06-22
PR008801,C008801,True,True,Spanish,SMS,2024-02-02
PR008802,C008802,True,False,English,SMS,2022-12-27
PR008803,C008803,True,True,English,SMS,2025-11-06
PR008804,C008804,True,False,Spanish,SMS,2023-03-24
PR008805,C008805,True,False,English,SMS,2025-12-24
PR008806,C008806,False,True,Spanish,None,2025-05-22
PR008807,C008807,True,False,English,SMS,2025-05-13
PR008808,C008808,False,True,Spanish,Mobile App,2025-05-30
PR008809,C008809,True,False,English,Mobile App,2022-08-14
PR008810,C008810,False,True,English,None,2024-10-17
PR008811,C008811,True,False,English,Mobile App,2025-04-15
PR008812,C008812,True,True,English,Email,2026-06-26
PR008813,C008813,True,True,English,SMS,2023-02-07
PR008814,C008814,True,True,English,Mobile App,2026-06-20
PR008815,C008815,True,False,English,None,2026-06-09
PR008816,C008816,True,True,English,Email,2024-11-05
PR008817,C008817,True,True,English,SMS,2022-07-14
PR008818,C008818,True,True,English,Email,2024-12-21
PR008819,C008819,False,True,English,Email,2024-09-04
PR008820,C008820,True,True,English,Email,2025-11-19
PR008821,C008821,True,True,English,None,2023-01-05
PR008822,C008822,True,True,English,SMS,2026-02-09
PR008823,C008823,True,True,English,Email,2022-01-01
PR008824,C008824,False,False,English,Email,2024-11-07
PR008825,C008825,False,True,English,None,2024-06-15
PR008826,C008826,True,True,English,Email,2026-03-14
PR008827,C008827,False,False,English,Mobile App,2025-11-10
PR008828,C008828,True,True,English,SMS,2026-01-20
PR008829,C008829,True,True,Spanish,Mobile App,2025-11-27
PR008830,C008830,True,True,English,Mobile App,2022-12-31
PR008831,C008831,False,True,English,SMS,2026-03-29
PR008832,C008832,True,True,Spanish,Mobile App,2024-05-26
PR008833,C008833,True,True,English,Mobile App,2025-09-18
PR008834,C008834,True,True,English,None,2025-01-23
PR008835,C008835,True,False,English,Email,2026-03-22
PR008836,C008836,True,False,English,SMS,2022-06-14
PR008837,C008837,False,False,English,Mobile App,2026-04-21
PR008838,C008838,True,True,English,Mobile App,2025-12-05
PR008839,C008839,True,True,English,SMS,2026-04-13
PR008840,C008840,True,True,English,Mobile App,2025-06-25
PR008841,C008841,True,True,English,Email,2025-11-20
PR008842,C008842,True,True,English,None,2023-12-02
PR008843,C008843,True,False,English,Email,2024-10-07
PR008844,C008844,True,True,Spanish,Email,2026-05-01
PR008845,C008845,True,True,English,None,2024-09-13
PR008846,C008846,True,False,English,Email,2026-07-02
PR008847,C008847,True,True,English,Email,2026-05-31
PR008848,C008848,True,True,English,SMS,2025-10-04
PR008849,C008849,False,False,English,Mobile App,2026-06-15
PR008850,C008850,True,True,English,SMS,2026-04-21
PR008851,C008851,True,False,English,None,2024-06-26
PR008852,C008852,True,False,English,Email,2026-06-28
PR008853,C008853,True,True,Spanish,Email,2025-08-04
PR008854,C008854,True,True,English,None,2024-10-06
PR008855,C008855,True,False,English,None,2025-05-25
PR008856,C008856,True,True,Spanish,Mobile App,2026-02-02
PR008857,C008857,True,False,English,Email,2024-03-18
PR008858,C008858,False,True,Spanish,SMS,2025-10-10
PR008859,C008859,True,True,Spanish,None,2023-06-05
PR008860,C008860,False,True,English,Mobile App,2024-03-25
PR008861,C008861,True,False,English,Email,2023-09-29
PR008862,C008862,True,True,English,Mobile App,2026-02-28
PR008863,C008863,True,False,English,SMS,2022-08-10
PR008864,C008864,True,False,Spanish,Email,2024-05-12
PR008865,C008865,True,True,Spanish,Email,2026-05-09
PR008866,C008866,True,True,English,Email,2026-01-20
PR008867,C008867,True,True,English,SMS,2024-03-09
PR008868,C008868,False,False,English,Email,2022-09-08
PR008869,C008869,True,True,English,None,2025-04-09
PR008870,C008870,True,False,English,None,2024-09-10
PR008871,C008871,True,True,Spanish,Email,2022-09-17
PR008872,C008872,False,True,Spanish,Email,2023-10-25
PR008873,C008873,True,False,Spanish,SMS,2026-03-16
PR008874,C008874,True,True,English,Mobile App,2026-07-06
PR008875,C008875,False,True,English,SMS,2026-01-01
PR008876,C008876,True,True,English,None,2025-04-03
PR008877,C008877,True,False,English,None,2026-06-19
PR008878,C008878,True,False,Spanish,Mobile App,2023-08-02
PR008879,C008879,True,False,Spanish,Mobile App,2026-01-07
PR008880,C008880,False,True,English,SMS,2026-05-20
PR008881,C008881,True,False,English,Email,2026-01-22
PR008882,C008882,False,True,English,SMS,2026-04-17
PR008883,C008883,True,True,English,SMS,2025-11-02
PR008884,C008884,True,False,Spanish,Mobile App,2026-02-09
