transaction_id,customer_id,store_id,transaction_date,payment_method,transaction_total
T0004216,C006234,ST0051,2025-08-30,Mobile Payment,16.01
T0004217,C000753,ST0114,2024-08-17,Cash,144.15
T0004218,C002452,ST0020,2024-11-01,Credit Card,71.23
T0004219,C003204,ST0124,2024-10-18,Debit Card,53.3
T0004220,C002916,ST0191,2025-11-01,Mobile Payment,86.67
T0004221,C009607,ST0279,2024-08-17,Cash,90.2
T0004222,C005481,ST0093,2026-01-01,Mobile Payment,66.98
T0004223,C001256,ST0307,2025-01-07,Debit Card,108.45
T0004224,C004442,ST0118,2025-04-16,Credit Card,15.82
T0004225,C007910,ST0072,2024-09-08,Credit Card,79.74
T0004226,C003842,ST0101,2026-02-27,Credit Card,162.49
T0004227,C002948,ST0006,2024-10-24,Debit Card,72.7
T0004228,C003306,ST0028,2025-09-22,Debit Card,102.29
T0004229,C009556,ST0171,2025-08-12,Debit Card,188.82
T0004230,C007549,ST0182,2025-07-04,Credit Card,80.08
T0004231,C000873,ST0335,2025-08-03,Cash,70.67
T0004232,C005536,ST0081,2024-07-15,Mobile Payment,190.94
T0004233,C003564,ST0074,2024-07-11,Mobile Payment,160.5
T0004234,C005629,ST0310,2025-08-14,Credit Card,13.08
T0004235,C000044,ST0164,2025-06-22,Cash,9.14
T0004236,C004904,ST0105,2025-11-13,Mobile Payment,204.04
T0004237,C005836,ST0113,2025-01-27,Debit Card,120.51
T0004238,C003560,ST0137,2026-03-14,Cash,109.25
T0004239,C009011,ST0145,2025-09-02,Credit Card,112.35
T0004240,C009098,ST0140,2024-07-31,Credit Card,130.72
T0004241,C006003,ST0252,2025-06-17,Mobile Payment,107.59
T0004242,C009539,ST0168,2025-03-02,Mobile Payment,177.03
T0004243,C002675,ST0193,2026-06-27,Debit Card,204.43
T0004244,C001432,ST0155,2025-05-18,Credit Card,41.97
T0004245,C006274,ST0058,2024-08-31,Debit Card,36.41
T0004246,C005811,ST0293,2025-09-09,Debit Card,98.2
T0004247,C005025,ST0311,2024-12-07,Debit Card,127.6
T0004248,C000748,ST0182,2025-11-12,Mobile Payment,197.46
T0004249,C009505,ST0163,2024-10-12,Mobile Payment,180.16
T0004250,C005406,ST0270,2026-03-14,Mobile Payment,86.23
T0004251,C007103,ST0214,2025-02-10,Credit Card,76.22
T0004252,C009454,ST0262,2026-06-18,Debit Card,196.43
T0004253,C000638,ST0238,2025-12-09,Mobile Payment,51.83
T0004254,C003125,ST0214,2024-08-13,Cash,227.56
T0004255,C001977,ST0098,2024-12-11,Credit Card,44.44
T0004256,C002841,ST0183,2024-12-23,Credit Card,68.64
T0004257,C007205,ST0137,2026-02-20,Debit Card,81.55
T0004258,C000405,ST0206,2025-01-11,Cash,85.48
T0004259,C000466,ST0057,2025-07-20,Cash,63.97
T0004260,C001795,ST0299,2025-09-17,Credit Card,119.3
T0004261,C005239,ST0044,2025-07-24,Cash,5.12
T0004262,C003795,ST0098,2025-02-19,Credit Card,226.53
T0004263,C009818,ST0133,2024-10-24,Mobile Payment,191.33
T0004264,C000182,ST0332,2025-02-14,Credit Card,50.01
T0004265,C001498,ST0116,2025-08-11,Debit Card,125.66
T0004266,C004936,ST0010,2025-01-31,Cash,64.25
T0004267,C005608,ST0156,2026-05-10,Debit Card,62.61
T0004268,C006495,ST0064,2026-03-04,Mobile Payment,150.62
T0004269,C004195,ST0152,2025-09-02,Cash,185.69
T0004270,C008864,ST0186,2025-09-05,Mobile Payment,166.35
T0004271,C001684,ST0178,2024-12-10,Debit Card,83.13
T0004272,C003095,ST0128,2025-08-15,Credit Card,28.72
T0004273,C005922,ST0275,2025-03-11,Mobile Payment,79.42
T0004274,C005426,ST0182,2025-10-18,Cash,138.44
T0004275,C002402,ST0339,2025-10-17,Credit Card,89.86
T0004276,C006160,ST0233,2025-12-06,Debit Card,19.14
T0004277,C007298,ST0107,2026-05-16,Debit Card,165.21
T0004278,C004998,ST0122,2025-06-16,Debit Card,51.52
T0004279,C005727,ST0252,2026-01-16,Cash,42.48
T0004280,C009279,ST0045,2025-10-19,Credit Card,53.3
T0004281,C002498,ST0159,2025-02-13,Debit Card,199.14
T0004282,C005526,ST0034,2024-10-27,Debit Card,202.76
T0004283,C002105,ST0109,2024-09-16,Debit Card,198.59
T0004284,C003632,ST0290,2026-01-10,Cash,215.61
T0004285,C004995,ST0154,2024-12-26,Cash,234.72
T0004286,C003947,ST0103,2024-09-10,Mobile Payment,93.07
T0004287,C000551,ST0168,2025-06-30,Credit Card,171.37
T0004288,C009549,ST0124,2025-12-18,Debit Card,43.61
T0004289,C000678,ST0131,2026-05-07,Credit Card,60.78
T0004290,C005487,ST0269,2025-07-18,Credit Card,125.34
T0004291,C000575,ST0186,2024-10-25,Debit Card,132.37
T0004292,C001655,ST0090,2024-10-04,Mobile Payment,54.73
T0004293,C004091,ST0131,2026-02-15,Mobile Payment,15.23
T0004294,C009864,ST0101,2024-11-16,Debit Card,240.54
T0004295,C000182,ST0052,2025-11-29,Credit Card,142.92
T0004296,C002706,ST0260,2024-12-20,Credit Card,224.57
T0004297,C007498,ST0240,2026-01-09,Debit Card,230.54
T0004298,C009868,ST0162,2025-07-09,Debit Card,245.44
T0004299,C003426,ST0262,2025-04-04,Debit Card,121.06
T0004300,C001243,ST0202,2025-10-15,Credit Card,32.22
T0004301,C003051,ST0171,2026-05-11,Debit Card,222.13
T0004302,C009717,ST0284,2026-01-22,Credit Card,71.29
T0004303,C002042,ST0110,2026-01-05,Mobile Payment,113.42
T0004304,C004579,ST0018,2026-06-21,Cash,219.87
T0004305,C005300,ST0243,2025-08-08,Debit Card,182.28
T0004306,C005218,ST0206,2024-12-15,Cash,161.7
T0004307,C005835,ST0352,2025-05-17,Credit Card,239.27
T0004308,C008739,ST0029,2026-04-29,Cash,110.77
T0004309,C007854,ST0117,2024-08-21,Cash,84.49
T0004310,C006561,ST0247,2025-08-18,Cash,28.98
T0004311,C009628,ST0065,2025-07-01,Mobile Payment,83.01
T0004312,C004860,ST0081,2025-01-13,Credit Card,16.11
T0004313,C005186,ST0016,2024-12-28,Debit Card,84.7
T0004314,C001524,ST0183,2024-08-21,Cash,189.01
T0004315,C004667,ST0119,2026-04-20,Cash,144.6
T0004316,C003028,ST0253,2025-04-29,Credit Card,71.22
T0004317,C004045,ST0063,2026-02-25,Debit Card,232.26
T0004318,C001496,ST0043,2025-04-26,Mobile Payment,84.06
T0004319,C004382,ST0096,2026-05-06,Debit Card,47.68
T0004320,C001885,ST0264,2024-07-08,Debit Card,184.2
T0004321,C002967,ST0315,2024-07-28,Debit Card,243.74
T0004322,C000243,ST0131,2026-05-05,Debit Card,180.18
T0004323,C001359,ST0160,2025-01-23,Cash,25.4
T0004324,C004643,ST0081,2025-07-08,Mobile Payment,160.07
T0004325,C004074,ST0330,2025-03-03,Cash,125.43
T0004326,C006338,ST0053,2026-03-29,Credit Card,75.57
T0004327,C004934,ST0106,2025-08-28,Debit Card,154.21
T0004328,C002529,ST0345,2025-11-27,Cash,113.63
T0004329,C008183,ST0343,2026-05-05,Credit Card,91.37
T0004330,C004484,ST0158,2024-12-14,Credit Card,209.48
T0004331,C006070,ST0090,2026-01-10,Credit Card,76.01
T0004332,C003149,ST0072,2025-04-21,Cash,153.62
T0004333,C008236,ST0030,2025-04-08,Cash,72.38
T0004334,C006588,ST0125,2024-10-12,Credit Card,226.8
T0004335,C006113,ST0178,2024-07-09,Mobile Payment,180.92
T0004336,C004369,ST0020,2024-10-31,Mobile Payment,22.53
T0004337,C000070,ST0073,2025-06-01,Cash,202.13
T0004338,C009836,ST0145,2024-08-29,Mobile Payment,114.96
T0004339,C000733,ST0342,2024-07-24,Mobile Payment,181.79
T0004340,C006756,ST0291,2026-06-10,Credit Card,118.58
T0004341,C006644,ST0351,2025-01-12,Credit Card,231.97
T0004342,C001738,ST0311,2025-07-19,Cash,177.2
T0004343,C002239,ST0046,2025-12-03,Cash,64.97
T0004344,C001623,ST0009,2026-05-01,Mobile Payment,210.09
T0004345,C004976,ST0112,2025-05-15,Mobile Payment,215.25
T0004346,C007448,ST0009,2025-07-13,Mobile Payment,112.72
T0004347,C007272,ST0086,2025-07-10,Credit Card,86.3
T0004348,C000859,ST0352,2024-09-01,Credit Card,238.53
T0004349,C000502,ST0066,2025-07-11,Cash,137.09
T0004350,C006985,ST0344,2025-03-08,Debit Card,213.03
T0004351,C001805,ST0213,2026-02-10,Credit Card,8.37
T0004352,C002596,ST0040,2026-06-15,Mobile Payment,246.84
T0004353,C009504,ST0296,2026-05-25,Cash,228.5
T0004354,C002959,ST0254,2025-01-31,Debit Card,42.64
T0004355,C006232,ST0292,2025-05-21,Credit Card,26.49
T0004356,C007588,ST0002,2025-04-18,Debit Card,176.51
T0004357,C001345,ST0330,2025-05-22,Mobile Payment,123.54
T0004358,C001128,ST0170,2025-08-02,Mobile Payment,21.95
T0004359,C000648,ST0226,2026-02-06,Debit Card,129.28
T0004360,C002655,ST0092,2024-10-20,Debit Card,128.15
T0004361,C004108,ST0198,2026-02-20,Debit Card,87.11
T0004362,C000409,ST0078,2025-08-17,Mobile Payment,218.56
T0004363,C001689,ST0330,2024-10-31,Mobile Payment,106.77
T0004364,C006352,ST0279,2025-10-21,Debit Card,133.08
T0004365,C004786,ST0235,2024-11-30,Credit Card,223.71
T0004366,C004886,ST0129,2025-11-18,Cash,14.1
T0004367,C006307,ST0055,2025-03-21,Credit Card,25.96
T0004368,C004357,ST0211,2026-02-13,Debit Card,96.33
T0004369,C005699,ST0089,2026-07-06,Mobile Payment,129.58
T0004370,C009036,ST0328,2025-11-06,Debit Card,127.71
T0004371,C004532,ST0007,2025-09-20,Cash,81.72
T0004372,C006937,ST0205,2024-11-09,Cash,205.03
T0004373,C000600,ST0310,2024-11-24,Credit Card,160.99
T0004374,C006543,ST0302,2026-07-01,Cash,156.77
T0004375,C009331,ST0034,2024-11-16,Mobile Payment,174.27
T0004376,C001388,ST0133,2026-02-03,Cash,23.78
T0004377,C005681,ST0063,2025-05-11,Credit Card,182.59
T0004378,C006720,ST0172,2025-02-04,Credit Card,10.79
T0004379,C006967,ST0231,2025-09-07,Mobile Payment,92.5
T0004380,C002960,ST0163,2026-07-02,Mobile Payment,15.88
T0004381,C003169,ST0252,2026-05-04,Debit Card,167.05
T0004382,C001826,ST0172,2025-08-21,Credit Card,147.73
T0004383,C001884,ST0334,2025-04-20,Mobile Payment,94.3
T0004384,C000249,ST0137,2025-04-13,Credit Card,21.69
T0004385,C000343,ST0001,2025-08-15,Debit Card,244.6
T0004386,C001790,ST0104,2026-05-16,Cash,172.16
T0004387,C002728,ST0130,2024-12-06,Debit Card,55.15
T0004388,C008382,ST0170,2025-07-24,Cash,218.63
T0004389,C009767,ST0107,2025-09-23,Cash,7.89
T0004390,C009282,ST0170,2024-11-06,Debit Card,41.33
T0004391,C001724,ST0018,2026-05-16,Debit Card,66.37
T0004392,C002772,ST0302,2024-12-20,Cash,169.99
T0004393,C000403,ST0306,2025-03-06,Mobile Payment,116.09
T0004394,C007886,ST0085,2025-05-27,Cash,195.44
T0004395,C006247,ST0026,2026-05-03,Credit Card,200.76
T0004396,C003667,ST0128,2025-02-26,Mobile Payment,234.84
T0004397,C005380,ST0167,2025-09-08,Mobile Payment,238.91
T0004398,C002118,ST0051,2025-02-04,Credit Card,57.53
T0004399,C002764,ST0233,2024-07-30,Cash,26.56
T0004400,C006751,ST0338,2025-08-06,Credit Card,83.29
T0004401,C009147,ST0136,2025-08-26,Debit Card,83.04
T0004402,C002855,ST0251,2025-07-24,Mobile Payment,6.33
T0004403,C008111,ST0085,2025-12-25,Credit Card,111.77
T0004404,C000257,ST0057,2024-12-26,Cash,247.76
T0004405,C001348,ST0031,2026-03-13,Debit Card,64.76
T0004406,C008168,ST0226,2024-11-21,Cash,74.54
T0004407,C003551,ST0078,2026-06-11,Mobile Payment,122.33
T0004408,C006031,ST0293,2026-04-17,Mobile Payment,160.58
T0004409,C000645,ST0010,2025-05-18,Credit Card,168.37
T0004410,C003714,ST0213,2025-04-02,Mobile Payment,24.9
T0004411,C006383,ST0083,2025-05-01,Debit Card,91.27
T0004412,C000560,ST0187,2025-09-26,Cash,32.71
T0004413,C003887,ST0338,2025-04-29,Cash,93.78
T0004414,C006035,ST0081,2024-11-20,Credit Card,194.55
T0004415,C007305,ST0226,2025-05-08,Mobile Payment,148.86
T0004416,C000110,ST0139,2026-07-07,Credit Card,247.22
T0004417,C005260,ST0254,2026-01-08,Credit Card,79.77
T0004418,C004789,ST0098,2025-09-08,Cash,137.51
T0004419,C004568,ST0029,2026-04-04,Mobile Payment,33.38
T0004420,C007784,ST0200,2025-07-12,Cash,15.42
T0004421,C007731,ST0069,2025-12-16,Debit Card,96.58
T0004422,C007783,ST0238,2025-12-29,Credit Card,22.84
T0004423,C006849,ST0044,2025-12-26,Mobile Payment,151.78
T0004424,C007534,ST0266,2026-05-28,Cash,136.08
T0004425,C000775,ST0251,2024-12-14,Debit Card,181.67
T0004426,C009051,ST0019,2024-07-29,Mobile Payment,6.01
T0004427,C006296,ST0026,2024-11-06,Mobile Payment,234.16
T0004428,C007892,ST0320,2025-02-08,Cash,248.22
T0004429,C009431,ST0043,2024-08-29,Credit Card,55.85
T0004430,C002354,ST0328,2025-08-31,Credit Card,233.45
T0004431,C007799,ST0071,2025-08-03,Credit Card,136.36
T0004432,C001205,ST0217,2024-08-04,Mobile Payment,21.34
T0004433,C003780,ST0223,2025-09-03,Debit Card,215.42
T0004434,C003197,ST0190,2024-09-28,Mobile Payment,137.97
T0004435,C001823,ST0259,2026-05-16,Credit Card,87.12
T0004436,C001129,ST0135,2026-05-27,Mobile Payment,107.82
T0004437,C009178,ST0272,2025-01-12,Cash,123.03
T0004438,C009698,ST0231,2026-03-24,Credit Card,113.68
T0004439,C001160,ST0207,2025-07-21,Debit Card,124.66
T0004440,C000100,ST0010,2026-05-28,Mobile Payment,11.61
T0004441,C007785,ST0169,2025-11-20,Mobile Payment,209.89
T0004442,C004820,ST0329,2024-09-18,Debit Card,169.09
T0004443,C008702,ST0218,2024-09-07,Cash,137.62
T0004444,C000852,ST0332,2024-11-11,Cash,55.51
T0004445,C006826,ST0062,2026-06-09,Cash,155.74
T0004446,C005190,ST0087,2026-04-11,Cash,222.73
T0004447,C001325,ST0196,2024-11-28,Debit Card,39.03
T0004448,C003348,ST0344,2025-08-28,Credit Card,214.62
T0004449,C008338,ST0066,2026-02-21,Mobile Payment,55.58
T0004450,C006387,ST0071,2025-06-24,Mobile Payment,249.08
T0004451,C009508,ST0253,2024-10-14,Mobile Payment,180.19
T0004452,C007578,ST0048,2026-04-07,Debit Card,61.28
T0004453,C000093,ST0105,2025-09-08,Debit Card,235.31
T0004454,C001845,ST0251,2025-07-03,Debit Card,55.97
T0004455,C007280,ST0275,2026-06-13,Cash,98.77
T0004456,C008349,ST0223,2024-08-21,Debit Card,187.3
T0004457,C007462,ST0201,2025-10-23,Credit Card,10.78
T0004458,C007600,ST0277,2025-04-11,Debit Card,74.91
T0004459,C006183,ST0190,2025-07-12,Debit Card,48.02
T0004460,C003879,ST0227,2025-12-18,Debit Card,198.43
T0004461,C000725,ST0315,2025-05-19,Credit Card,243.46
T0004462,C008168,ST0067,2024-12-11,Debit Card,42.05
T0004463,C009756,ST0143,2026-01-21,Mobile Payment,231.19
T0004464,C000873,ST0019,2025-01-15,Debit Card,70.9
T0004465,C008567,ST0199,2025-08-22,Credit Card,165.97
T0004466,C004719,ST0290,2026-04-30,Cash,220.15
T0004467,C006517,ST0083,2025-06-15,Cash,205.64
T0004468,C000924,ST0179,2026-03-05,Debit Card,79.48
T0004469,C001820,ST0351,2025-09-13,Credit Card,16.38
T0004470,C000766,ST0246,2025-06-26,Credit Card,63.36
T0004471,C006146,ST0230,2024-12-18,Cash,236.1
T0004472,C000359,ST0191,2025-09-15,Credit Card,12.3
T0004473,C006203,ST0114,2025-05-13,Credit Card,138.43
T0004474,C000511,ST0316,2024-10-07,Cash,131.25
T0004475,C006096,ST0336,2024-10-29,Credit Card,124.93
T0004476,C004052,ST0258,2025-01-30,Mobile Payment,167.73
T0004477,C005185,ST0206,2025-09-23,Debit Card,240.8
T0004478,C005448,ST0108,2025-03-20,Mobile Payment,219.13
T0004479,C007442,ST0266,2025-12-18,Credit Card,38.4
T0004480,C009100,ST0029,2025-12-04,Credit Card,80.26
T0004481,C002249,ST0043,2025-02-16,Credit Card,107.67
T0004482,C005886,ST0160,2026-05-08,Mobile Payment,108.41
T0004483,C003835,ST0233,2024-08-05,Credit Card,49.0
T0004484,C005182,ST0079,2026-07-07,Cash,211.28
T0004485,C001513,ST0268,2024-09-30,Mobile Payment,39.82
T0004486,C001628,ST0019,2024-12-13,Cash,39.17
T0004487,C005898,ST0084,2024-10-06,Cash,122.51
T0004488,C003544,ST0152,2026-05-24,Credit Card,55.58
T0004489,C009514,ST0269,2025-08-02,Cash,103.38
T0004490,C001519,ST0162,2026-05-17,Mobile Payment,68.36
T0004491,C006624,ST0187,2025-06-14,Cash,76.33
T0004492,C005470,ST0092,2025-08-13,Debit Card,24.6
T0004493,C009156,ST0042,2024-11-30,Mobile Payment,121.22
T0004494,C002459,ST0173,2024-08-29,Credit Card,228.96
T0004495,C005313,ST0127,2025-05-31,Credit Card,33.67
T0004496,C007697,ST0292,2024-10-18,Cash,181.82
T0004497,C001624,ST0240,2025-03-13,Debit Card,198.83
T0004498,C002178,ST0307,2026-04-22,Debit Card,68.86
T0004499,C008633,ST0227,2024-12-19,Cash,191.73
T0004500,C001851,ST0167,2025-11-19,Credit Card,165.61
T0004501,C000181,ST0053,2026-02-14,Credit Card,60.81
T0004502,C003970,ST0029,2025-05-15,Debit Card,53.87
T0004503,C002571,ST0279,2024-11-08,Credit Card,28.68
T0004504,C007803,ST0162,2025-09-11,Cash,188.51
T0004505,C008437,ST0035,2024-08-24,Debit Card,185.79
T0004506,C001699,ST0345,2025-03-23,Credit Card,197.83
T0004507,C002963,ST0197,2025-10-25,Debit Card,12.74
T0004508,C000214,ST0144,2025-01-07,Credit Card,73.33
T0004509,C001299,ST0332,2024-08-21,Credit Card,100.45
T0004510,C006342,ST0236,2024-09-19,Mobile Payment,49.9
T0004511,C002180,ST0222,2026-03-16,Mobile Payment,45.87
T0004512,C008989,ST0163,2025-07-24,Debit Card,43.14
T0004513,C008954,ST0003,2026-02-10,Mobile Payment,135.22
T0004514,C003143,ST0080,2025-10-28,Cash,59.03
T0004515,C003335,ST0167,2025-02-28,Credit Card,61.39
T0004516,C008130,ST0062,2025-06-26,Mobile Payment,116.05
T0004517,C007661,ST0271,2026-04-25,Credit Card,55.36
T0004518,C007099,ST0189,2025-10-28,Debit Card,28.61
T0004519,C007694,ST0140,2025-11-16,Credit Card,105.13
T0004520,C007752,ST0172,2025-06-26,Credit Card,233.38
T0004521,C005373,ST0321,2024-08-11,Mobile Payment,93.56
T0004522,C008535,ST0284,2024-12-23,Cash,189.31
T0004523,C008510,ST0094,2025-08-21,Cash,51.6
T0004524,C001643,ST0182,2026-04-13,Debit Card,48.43
T0004525,C005015,ST0313,2025-03-28,Mobile Payment,208.98
T0004526,C002747,ST0284,2026-01-05,Cash,215.91
T0004527,C000367,ST0208,2024-11-13,Mobile Payment,45.36
T0004528,C003505,ST0034,2025-04-22,Cash,123.55
T0004529,C007085,ST0180,2026-06-07,Credit Card,118.9
T0004530,C009484,ST0216,2024-08-27,Mobile Payment,27.94
T0004531,C009014,ST0303,2024-11-10,Cash,225.28
T0004532,C007877,ST0096,2025-06-02,Debit Card,246.07
T0004533,C002391,ST0081,2025-05-23,Mobile Payment,118.18
T0004534,C004541,ST0248,2025-09-12,Debit Card,19.41
T0004535,C001043,ST0058,2025-12-24,Mobile Payment,47.05
T0004536,C003947,ST0030,2025-02-17,Debit Card,86.47
T0004537,C004896,ST0018,2025-09-09,Cash,223.62
T0004538,C000421,ST0023,2026-07-06,Mobile Payment,150.1
T0004539,C002515,ST0312,2026-02-23,Debit Card,19.05
T0004540,C009222,ST0194,2026-04-16,Credit Card,169.04
T0004541,C005753,ST0083,2026-06-26,Cash,25.88
T0004542,C009282,ST0252,2026-06-29,Mobile Payment,12.87
T0004543,C002260,ST0168,2026-06-12,Mobile Payment,182.89
T0004544,C009263,ST0328,2024-09-05,Mobile Payment,247.08
T0004545,C009767,ST0326,2026-03-20,Debit Card,5.05
T0004546,C000016,ST0099,2024-07-29,Credit Card,157.43
T0004547,C001238,ST0161,2026-03-04,Mobile Payment,113.9
T0004548,C008842,ST0021,2025-09-17,Mobile Payment,186.28
T0004549,C001819,ST0229,2025-05-13,Credit Card,39.36
T0004550,C005370,ST0228,2025-07-08,Cash,234.07
T0004551,C003309,ST0287,2025-11-24,Cash,30.0
T0004552,C002457,ST0228,2026-05-09,Mobile Payment,57.58
T0004553,C007944,ST0251,2025-06-17,Debit Card,243.11
T0004554,C005074,ST0228,2025-11-24,Credit Card,178.56
T0004555,C008801,ST0022,2024-09-17,Credit Card,64.78
T0004556,C008004,ST0161,2026-02-28,Mobile Payment,87.08
T0004557,C005937,ST0072,2026-06-08,Debit Card,244.81
T0004558,C000562,ST0135,2024-10-27,Cash,198.75
T0004559,C001548,ST0228,2025-05-21,Debit Card,108.0
T0004560,C003299,ST0238,2026-07-05,Mobile Payment,164.31
T0004561,C007803,ST0337,2024-10-01,Cash,82.72
T0004562,C009541,ST0036,2024-07-09,Mobile Payment,215.82
T0004563,C006510,ST0212,2025-06-11,Mobile Payment,179.5
T0004564,C002039,ST0268,2025-12-10,Cash,141.61
T0004565,C006004,ST0341,2026-05-28,Cash,211.41
T0004566,C005168,ST0206,2025-09-06,Credit Card,146.77
T0004567,C007714,ST0079,2025-12-24,Cash,25.88
T0004568,C009544,ST0134,2025-04-08,Credit Card,160.76
T0004569,C003989,ST0206,2024-09-11,Cash,203.1
T0004570,C006103,ST0235,2024-09-03,Cash,228.62
T0004571,C006249,ST0250,2024-09-05,Cash,141.08
T0004572,C005484,ST0173,2025-08-02,Cash,73.91
T0004573,C005997,ST0062,2025-02-14,Cash,184.97
T0004574,C007936,ST0338,2026-03-31,Mobile Payment,14.93
T0004575,C000836,ST0269,2025-05-25,Debit Card,184.55
T0004576,C001341,ST0291,2026-06-25,Mobile Payment,204.49
T0004577,C005999,ST0219,2026-02-14,Credit Card,33.6
T0004578,C009350,ST0142,2026-07-06,Credit Card,85.26
T0004579,C006967,ST0226,2024-10-13,Debit Card,170.26
T0004580,C007566,ST0055,2024-12-26,Cash,51.42
T0004581,C004598,ST0309,2025-06-17,Cash,122.17
T0004582,C000160,ST0058,2025-12-01,Credit Card,212.46
T0004583,C008229,ST0260,2026-02-22,Cash,117.35
T0004584,C000544,ST0145,2025-06-11,Credit Card,211.38
T0004585,C005200,ST0002,2026-03-19,Credit Card,244.75
T0004586,C000497,ST0043,2024-11-17,Cash,208.14
T0004587,C001180,ST0045,2024-09-17,Cash,97.03
T0004588,C000166,ST0309,2025-06-24,Credit Card,5.75
T0004589,C000951,ST0113,2026-05-05,Credit Card,58.56
T0004590,C008779,ST0150,2025-01-13,Cash,39.86
T0004591,C005653,ST0032,2025-09-20,Cash,205.85
T0004592,C000311,ST0285,2026-01-08,Cash,224.76
T0004593,C009578,ST0013,2026-06-12,Debit Card,249.29
T0004594,C004222,ST0225,2024-08-16,Mobile Payment,63.15
T0004595,C005626,ST0174,2026-02-01,Cash,11.0
T0004596,C007130,ST0292,2025-07-18,Debit Card,64.64
T0004597,C006604,ST0076,2025-05-22,Debit Card,154.56
T0004598,C004157,ST0296,2026-06-12,Credit Card,140.17
T0004599,C008266,ST0340,2025-07-15,Mobile Payment,165.84
T0004600,C005870,ST0034,2025-05-22,Cash,197.38
T0004601,C009488,ST0143,2025-11-15,Mobile Payment,225.31
T0004602,C002212,ST0029,2025-01-10,Mobile Payment,157.6
T0004603,C006806,ST0292,2025-02-06,Cash,84.06
T0004604,C003383,ST0156,2025-03-14,Credit Card,78.47
T0004605,C009877,ST0320,2024-10-12,Cash,153.08
T0004606,C004732,ST0056,2025-06-30,Credit Card,70.7
T0004607,C003095,ST0268,2024-07-14,Debit Card,107.31
T0004608,C001922,ST0271,2024-11-07,Debit Card,180.09
T0004609,C005223,ST0258,2024-08-14,Mobile Payment,222.08
T0004610,C004919,ST0198,2024-11-29,Mobile Payment,198.92
T0004611,C006815,ST0072,2024-12-08,Mobile Payment,89.9
T0004612,C000783,ST0260,2025-06-05,Credit Card,62.73
T0004613,C002630,ST0150,2026-03-06,Cash,248.1
T0004614,C000139,ST0332,2025-10-29,Credit Card,39.98
T0004615,C003848,ST0162,2025-02-02,Mobile Payment,50.51
T0004616,C001086,ST0114,2025-05-04,Debit Card,235.06
T0004617,C008748,ST0325,2025-12-12,Credit Card,226.4
T0004618,C006862,ST0229,2025-01-12,Cash,167.99
T0004619,C007028,ST0171,2025-06-24,Debit Card,72.86
T0004620,C006053,ST0075,2026-01-24,Credit Card,138.95
T0004621,C006927,ST0301,2025-09-04,Credit Card,212.24
T0004622,C007260,ST0083,2026-05-09,Mobile Payment,222.53
T0004623,C004208,ST0078,2025-09-20,Mobile Payment,35.61
T0004624,C009571,ST0084,2026-02-20,Debit Card,139.58
T0004625,C001136,ST0167,2026-03-27,Credit Card,218.33
T0004626,C008340,ST0168,2025-12-04,Credit Card,212.16
T0004627,C002669,ST0139,2026-06-04,Debit Card,98.63
